index,x,y,layer,weight,rho,delta,nh,isSeed,clusterId
499,-67.43,-216.47,0,1,7,6.55229,759,0,-1
500,-78.3,-51.56,0,1,18,3.74354,187,0,4
501,-71.02,204.87,0,1,10,0.594143,257,0,6
502,174.77,-116.65,0,1,10,4.66648,661,0,2
503,-59.22,-90.12,0,1,20,0.980306,616,0,4
504,-101.39,-37.58,0,1,24,11.8011,798,0,4
505,102.17,189.39,0,1,13,1.61756,753,0,0
506,153.28,-141.1,0,1,12,3.40037,840,0,2
507,136.87,-136.65,0,1,13,13.5831,989,0,2
508,209.25,-52.99,0,1,10,2.24437,25,0,2
509,-100.47,183.92,0,1,10,8.21255,70,0,6
510,-62.48,-68.29,0,1,14,2.07588,590,0,4
511,-113.15,17.26,0,1,23,5.30159,128,0,4
512,-216.65,-11.53,0,1,17,9.41451,845,0,1
513,86,10.49,0,1,15,7.05252,291,0,9
514,21.74,104.09,0,1,27,6.59553,656,0,8
515,-3.95,212.68,0,1,13,3.42107,681,0,5
516,83.6,-24.16,0,1,21,7.88823,85,0,9
517,71.01,-62.44,0,1,21,6.59697,853,0,9
518,-125.21,-183.43,0,1,7,8.46442,9,0,7
519,81.71,-70.36,0,1,21,1.40007,558,0,9
520,196.98,92.36,0,1,6,12.3628,823,0,10
521,-164.17,133.14,0,1,14,57.539,842,0,6
522,83.49,69.93,0,1,20,9.76132,974,0,8
523,-187.54,-126.53,0,1,9,8.7284,839,0,1
524,-60.23,102.68,0,1,13,7.16687,555,0,8
525,-26.05,98.58,0,1,27,2.74184,321,0,8
526,29.25,86.19,0,1,22,7.83235,365,0,8
527,-105.87,-26.65,0,1,22,6.00367,11,0,4
528,145.79,147.84,0,1,10,18.5875,896,0,10
529,-90.37,-55.55,0,1,24,1.88915,315,0,4
530,-90.68,190.54,0,1,9,4.31259,672,0,6
531,82.79,-44.43,0,1,26,0.903384,711,0,9
532,173.3,-65.64,0,1,8,14.0221,402,0,2
533,-37.34,107.41,0,1,25,6.54049,949,0,8
534,-7.19,-109.39,0,1,22,4.56968,800,0,4
535,-65.92,192.77,0,1,10,4.74422,814,0,6
536,67.9,-195.63,0,1,12,8.22322,295,0,3
537,18.93,111.32,0,1,25,2.60155,619,0,8
538,-70.39,-71.59,0,1,25,3.89237,359,0,4
539,5.15,73.41,0,1,3,8.36328,924,0,8
540,-137.39,-164.38,0,1,12,4.86731,199,0,7
541,-69.76,-91.41,0,1,21,8.94263,4,0,4
542,-173.08,-127.45,0,1,10,8.68512,819,0,1
543,-7.48,-96.34,0,1,21,3.81084,586,0,4
544,-177.63,-114.44,0,1,9,1.20785,862,0,1
545,-81.46,82.33,0,1,26,4.42929,682,0,8
546,-65.75,81.34,0,1,23,2.70896,676,0,8
547,178.75,-96.82,0,1,10,4.60109,584,0,2
548,-88.02,-10.52,0,1,13,5.10814,65,0,4
549,-28.51,101.73,0,1,28,4.7531,803,0,8
550,112.13,35.64,0,1,14,0.966907,737,0,9
551,-33.34,-92.74,0,1,21,7.86802,710,0,4
552,-88.76,-187.12,0,1,9,9.38043,63,0,7
553,-100.55,-196.32,0,1,9,7.14609,784,0,7
554,-11.53,-205.1,0,1,11,9.17868,445,0,3
555,-65.01,97.34,0,1,18,2.90408,248,0,8
556,99.53,195.35,0,1,12,3.30771,188,0,0
557,-92.35,72.94,0,1,18,3.56118,892,0,8
558,80.72,-69.37,0,1,22,4.87674,146,0,9
559,-96.55,59.42,0,1,22,1.67693,8,0,8
560,-163.94,-101.66,0,1,5,17.0398,582,0,1
561,-153.98,-119.25,0,1,5,4.52657,838,0,1
562,-120.38,178.83,0,1,15,4.38115,707,0,6
563,60.48,-97.49,0,1,16,8.19015,361,0,9
564,22.28,-82.9,0,1,10,6.57526,704,0,4
565,158.98,97.43,0,1,6,16.4071,223,0,10
566,-102.78,33.72,0,1,22,0.778783,769,0,4
567,167.79,131.39,0,1,14,0.540832,683,0,10
568,-60.77,-88.24,0,1,23,12.3502,897,0,4
569,105.73,-192.42,0,1,12,8.97469,324,0,3
570,197,43.74,0,1,14,8.40122,595,0,10
571,68.2,100.54,0,1,8,12.8829,34,0,8
572,-154.98,-154.47,0,1,10,3.57028,388,0,7
573,185.37,-30.14,0,1,8,11.3868,398,0,2
574,211.56,-14.78,0,1,10,10.2072,692,0,-1
575,79.66,-65.19,0,1,21,4.31231,558,0,9
576,98.39,16.77,0,1,22,5.7307,775,0,9
577,31.92,112.65,0,1,20,5.82646,341,0,8
578,83.03,39.46,0,1,15,8.80066,351,0,9
579,-101.35,15.84,0,1,23,8.29297,657,0,4
580,16.08,121.39,0,1,22,6.1963,919,0,8
581,132.48,-160.08,0,1,8,3.58023,606,0,2
582,-170.37,-117.44,0,1,12,29.344,938,0,1
583,38.24,-188.55,0,1,9,6.51073,44,0,3
584,183.35,-96.72,0,1,10,16.9037,151,0,2
585,90.01,58.51,0,1,19,10.2166,16,0,8
586,-3.8,-95.35,0,1,21,3.59023,477,0,4
587,30.34,-205.16,0,1,13,7.99811,608,0,3
588,41.85,75.8,0,1,16,4.11992,300,0,8
589,189.28,124.61,0,1,10,5.05579,787,0,10
590,-64.31,-69.27,0,1,19,6.5076,538,0,4
591,-194.65,-61.22,0,1,14,0.348283,659,0,1
592,53.66,75.23,0,1,23,14.6564,703,0,8
593,-172.85,122.62,0,1,10,2.6353,813,0,6
594,2.52,196.37,0,1,6,5.94661,645,0,5
595,188.94,46.11,0,1,14,10.6844,210,0,10
596,-199.64,-60.48,0,1,14,5.23116,659,0,1
597,198.51,35.1,0,1,14,18.6035,708,0,10
598,84.11,177.4,0,1,8,4.68278,87,0,0
599,192.19,-56.81,0,1,13,4.38046,171,0,2
600,-34.56,-120.48,0,1,15,7.44648,744,0,4
601,-181.24,131.64,0,1,7,9.78922,813,0,6
602,9.59,108.11,0,1,27,18.6635,656,0,8
603,-77.2,-84.42,0,1,20,1.99251,4,0,4
604,109.7,9.03,0,1,19,2.05088,778,0,9
605,-66.36,187.98,0,1,9,4.81017,535,0,6
606,132.52,-156.5,0,1,10,2.77481,2,0,2
607,-223.2,-12.85,0,1,13,3.53119,983,0,1
608,22.37,-204.49,0,1,14,43.7057,655,0,3
609,12.39,-214.03,0,1,13,13.8062,608,0,3
610,-170.42,102.03,0,1,8,15.5086,238,0,6
611,-22.8,-106.73,0,1,26,2.80204,809,0,4
612,-58.75,82.26,0,1,21,5.32259,62,0,8
613,191.28,-73.58,0,1,11,7.56637,851,0,2
614,105.64,58.08,0,1,12,3.75842,740,0,9
615,18.7,-102.45,0,1,21,7.13726,251,0,4
616,-59.53,-89.19,0,1,20,1.56209,568,0,4
617,-89.73,-55.3,0,1,23,0.687095,529,0,4
618,-21.19,-92.8,0,1,22,5.88715,166,0,4
619,17.48,109.16,0,1,25,6.03269,782,0,8
620,-69.14,88.41,0,1,22,4.32801,860,0,8
621,-185.87,104.43,0,1,12,14.9924,799,0,1
622,134.4,150.79,0,1,9,11.7658,528,0,10
623,-32.31,210.61,0,1,11,7.75573,876,0,5
624,141.21,156.93,0,1,8,9.16929,622,0,10
625,-80.39,221.73,0,1,3,18.9471,257,0,6
626,34.7,-216.04,0,1,12,11.7211,587,0,3
627,-85.68,-26.27,0,1,14,7.9657,76,0,4
628,207.67,22.92,0,1,9,11.2317,245,0,10
629,144.04,129.67,0,1,8,4.52488,896,0,10
630,58.54,58.13,0,1,14,4.5127,26,0,8
631,-81.52,87.13,0,1,20,4.80037,545,0,8
632,27.23,209.47,0,1,10,1.88162,770,0,5
633,-214.69,60.53,0,1,12,6.59628,939,0,1
634,-218.57,64.28,0,1,8,5.39601,633,0,1
635,190.02,62.98,0,1,11,3.03797,271,0,10
636,85.35,201.04,0,1,9,5.90357,329,0,0
637,116.76,27.41,0,1,15,15.2889,78,0,9
638,120.52,-177.15,0,1,10,5.43472,817,0,3
639,-83.54,69.49,0,1,26,7.59412,816,0,8
640,-73.11,-183.68,0,1,6,12.3175,222,0,-1
641,114.37,171.86,0,1,9,6.61552,21,0,0
642,-208.84,54.95,0,1,13,5.05692,677,0,1
643,72.38,-51.99,0,1,20,2.60465,216,0,9
644,-164.58,160.17,0,1,7,13.237,77,0,6
645,-0.62,201.42,0,1,8,9.23585,796,0,5
646,-4.46,-211.7,0,1,13,15.3995,994,0,3
647,45.74,191.14,0,1,9,7.09677,346,0,5
648,-75.98,200.38,0,1,12,9.12198,814,0,6
649,19.01,95.13,0,1,23,8.72113,487,0,8
650,161.62,-137.27,0,1,15,999,-1,1,2
651,-27.12,229.7,0,1,7,14.461,936,0,5
652,-112.32,-26.53,0,1,19,6.45111,527,0,4
653,-107.99,10.53,0,1,25,3.158,54,0,4
654,-86.21,36.53,0,1,17,7.09768,726,0,4
655,-19.82,-215.9,0,1,14,999,-1,1,3
656,28.11,105.8,0,1,28,57.1837,803,0,8
657,-100.33,24.07,0,1,24,5.23941,867,0,4
658,-94.42,68.63,0,1,17,4.78132,557,0,8
659,-194.43,-60.95,0,1,14,8.96507,326,0,1
660,-125.03,0.35,0,1,15,9.79494,293,0,4
661,173.61,-112.13,0,1,12,27.8528,650,0,2
662,-56.12,-199.77,0,1,9,2.7828,357,0,-1
663,-44.72,-116.72,0,1,13,4.40477,744,0,4
664,-205.13,-47.53,0,1,10,3.81937,847,0,1
665,-75.94,-58.51,0,1,23,1.04307,158,0,4
666,127.73,188.01,0,1,8,12.9628,946,0,0
667,-83.58,-69.44,0,1,29,999,-1,1,4
668,-143.05,-170.26,0,1,10,6.19195,493,0,7
669,73.07,-188.07,0,1,10,4.74481,274,0,3
670,133.03,134.58,0,1,8,3.92901,750,0,10
671,40.37,-98.1,0,1,17,4.28515,381,0,9
672,-87.4,193.34,0,1,10,7.70632,90,0,6
673,50.06,211.73,0,1,8,4.80954,285,0,5
674,-193.14,58.38,0,1,7,11.0178,677,0,1
675,10.54,-203.88,0,1,12,8.16576,352,0,3
676,-66.84,78.86,0,1,25,9.33695,432,0,8
677,-203.94,56.2,0,1,13,13.1458,51,0,1
678,-49.39,72.29,0,1,11,12.0573,466,0,8
679,-119.81,160.26,0,1,8,4.45166,887,0,6
680,29.41,95.3,0,1,27,5.35101,486,0,8
681,-7.34,212.22,0,1,14,999,-1,1,5
682,-79.01,78.64,0,1,27,4.73764,808,0,8
683,167.34,131.69,0,1,14,7.3002,79,0,10
684,188.15,37.87,0,1,12,4.65415,854,0,10
685,-203.84,-23.17,0,1,10,6.2539,314,0,1
686,-41.95,-89.64,0,1,20,3.13454,409,0,4
687,20.89,-120.18,0,1,16,5.20739,100,0,4
688,-101.92,43.48,0,1,21,8.19787,743,0,4
689,167.81,-139.93,0,1,13,6.73733,650,0,2
690,-184.2,-111.35,0,1,10,8.0997,839,0,1
691,43.37,-83.42,0,1,16,8.17377,482,0,9
692,201.4,-13.8,0,1,11,24.7915,391,0,-1
693,-102.33,44.38,0,1,19,0.988992,688,0,4
694,-14.61,107.8,0,1,22,3.30171,117,0,8
695,-53.31,-98.75,0,1,19,5.76758,304,0,4
696,45.38,-64.23,0,1,7,14.3037,344,0,9
697,-104.5,-169.67,0,1,11,7.74455,698,0,7
698,-99.78,-175.81,0,1,13,16.2267,456,0,7
699,-210.67,17,0,1,12,3.08424,855,0,1
700,-106.6,-30.2,0,1,21,3.62428,527,0,4
701,-189.49,-96.92,0,1,11,7.9483,938,0,1
702,-128.99,158.69,0,1,9,10.5215,887,0,6
703,44.29,86.5,0,1,23,4.32445,850,0,8
704,25.66,-88.54,0,1,14,11.176,24,0,4
705,-89.24,-49.64,0,1,25,4.88812,315,0,4
706,92.7,-7.49,0,1,16,5.18256,239,0,9
707,-117.42,182.06,0,1,15,999,-1,1,6
708,197.1,53.65,0,1,16,64.9326,338,0,10
709,-64.74,-91,0,1,19,4.83513,568,0,4
710,-30.38,-100.03,0,1,23,6.88233,440,0,4
711,83.19,-43.62,0,1,26,17.6758,22,0,9
712,143.47,182.22,0,1,4,15.179,714,0,10
713,-38.72,206.99,0,1,10,4.9336,876,0,5
714,141.02,167.24,0,1,9,19.9778,528,0,10
715,56.64,-106.18,0,1,13,8.84365,761,0,9
716,-119.95,170.47,0,1,12,2.81192,842,0,6
717,74.91,-205.19,0,1,10,4.23586,437,0,3
718,-186.59,-86.16,0,1,11,12.4813,394,0,1
719,-192.9,81.19,0,1,10,10.4615,799,0,1
720,-106.1,24.36,0,1,24,0.82073,867,0,4
721,-52.48,-109.59,0,1,16,0.694267,880,0,4
722,-208.29,28.62,0,1,12,2.18552,875,0,1
723,69.87,63.16,0,1,20,4.26841,870,0,8
724,-106.2,4.85,0,1,26,8.65014,835,0,4
725,-117.9,201.11,0,1,6,8.12528,170,0,6
726,-90.2,42.4,0,1,19,3.48543,827,0,4
727,-137.88,-166.51,0,1,11,2.18563,540,0,7
728,-190.76,44.55,0,1,7,11.6879,197,0,1
729,-85.77,73.44,0,1,22,4.53601,639,0,8
730,-154.72,150.19,0,1,11,15.4833,36,0,6
731,102.2,46.15,0,1,18,2.22389,821,0,9
732,90.3,-36.82,0,1,24,2.82412,265,0,9
733,189.93,14.85,0,1,8,9.625,245,0,10
734,-82.96,51.64,0,1,18,4.48698,481,0,8
735,-26.02,-212.43,0,1,12,7.10499,655,0,3
736,90.01,66.11,0,1,16,3.12372,173,0,8
737,113.08,35.46,0,1,14,7.56771,78,0,9
738,87.33,-44.55,0,1,25,2.52353,429,0,9
739,-118.09,-34.11,0,1,13,9.52624,652,0,4
740,103.43,55.04,0,1,14,3.64792,148,0,9
741,-3.16,-219.52,0,1,11,7.92733,646,0,3
742,37.63,-108.21,0,1,15,4.25819,213,0,9
743,-103.47,35.43,0,1,22,2.61544,769,0,4
744,-40.4,-115.86,0,1,17,7.1107,846,0,4
745,-150.77,129.23,0,1,11,11.7655,36,0,6
746,17.39,92.43,0,1,20,3.14871,649,0,8
747,-204.97,-5.23,0,1,17,3.5653,392,0,1
748,10.43,-125.35,0,1,13,9.44519,362,0,4
749,-199.6,28.32,0,1,12,7.77462,875,0,1
750,134.17,138.34,0,1,9,4.51648,305,0,10
751,82.01,165.67,0,1,4,11.9165,598,0,0
752,-138.46,-157.66,0,1,17,999,-1,1,7
753,103.54,190.25,0,1,13,14.5311,899,0,0
754,83.28,207.71,0,1,7,6.98384,636,0,0
755,177.78,-143.7,0,1,4,10.659,689,0,2
756,69.23,85.12,0,1,15,6.16028,372,0,8
757,105.86,-1.23,0,1,19,9.04719,94,0,9
758,70.16,-74.07,0,1,23,3.6683,444,0,9
759,-66.89,-209.94,0,1,9,10.371,367,0,-1
760,-18.35,-92.56,0,1,19,2.85012,618,0,4
761,61.69,-98.92,0,1,15,1.87323,563,0,9
762,42.75,-86.57,0,1,15,3.21044,691,0,9
763,-169.14,-133.57,0,1,8,7.27861,542,0,1
764,-116.75,48.58,0,1,7,4.57095,332,0,4
765,-152.54,-151.55,0,1,10,3.48168,388,0,7
766,208.06,2.87,0,1,9,14.9487,245,0,10
767,-122.12,172.78,0,1,14,0.445536,842,0,6
768,-103.97,-159.31,0,1,7,10.3735,697,0,7
769,-102.61,32.96,0,1,22,7.49016,108,0,4
770,25.6,210.41,0,1,11,7.11591,91,0,5
771,10.1,108.42,0,1,26,0.596824,602,0,8
772,184.26,100.79,0,1,11,7.7371,783,0,10
773,12.06,122.33,0,1,17,4.12844,580,0,8
774,167.96,117.76,0,1,15,2.74804,871,0,10
775,104.11,16.42,0,1,22,1.69994,828,0,9
776,154.21,-142.17,0,1,11,1.41767,506,0,2
777,111.8,-34.59,0,1,13,5.53058,910,0,9
778,109.64,11.08,0,1,20,4.34264,196,0,9
779,-5.75,95.71,0,1,15,4.53895,843,0,8
780,-223.59,37.33,0,1,11,6.04665,181,0,1
781,-146.12,128.79,0,1,8,4.67078,745,0,6
782,23.51,108.98,0,1,25,4.71221,413,0,8
783,182.44,108.31,0,1,13,5.82004,929,0,10
784,-101.16,-189.2,0,1,12,13.4609,698,0,7
785,206.53,36.92,0,1,13,6.17331,826,0,10
786,38.85,209.98,0,1,12,1.45798,160,0,5
787,189.79,119.58,0,1,11,7.81082,929,0,10
788,-35.69,-91.71,0,1,20,2.56581,551,0,4
789,82.16,6.07,0,1,9,5.85508,513,0,9
790,-201.46,-86.39,0,1,12,1.64403,71,0,1
791,-23.8,105.72,0,1,27,5.32032,803,0,8
792,-29.96,-100.68,0,1,22,0.773888,710,0,4
793,-77.48,54.07,0,1,19,1.67108,481,0,8
794,-28.01,-183.36,0,1,6,14.1482,244,0,3
795,1.41,-204.37,0,1,11,7.36414,495,0,3
796,4.31,209.23,0,1,12,2.47936,454,0,5
797,103.78,18.81,0,1,24,3.94046,828,0,9
798,-91.71,-44.33,0,1,25,8.00206,184,0,4
799,-186.48,89.45,0,1,13,16.6897,869,0,1
800,-10.33,-106.07,0,1,22,8.89716,75,0,4
801,-93.71,-65.58,0,1,23,5.6762,230,0,4
802,103.58,-36.11,0,1,22,8.42608,192,0,9
803,-29.07,106.45,0,1,29,52.6163,808,0,8
804,20.86,112.33,0,1,24,2.1783,537,0,8
805,6.85,221.59,0,1,11,12.4259,307,0,5
806,111.68,-21.57,0,1,15,9.50423,820,0,9
807,69.95,-79.06,0,1,21,4.99441,758,0,9
808,-75.65,81.98,0,1,29,15.6707,816,0,8
809,-24.47,-108.98,0,1,26,58.382,359,0,4
810,-112.15,19.24,0,1,22,2.2182,511,0,4
811,2.71,-109.02,0,1,22,2.46984,269,0,4
812,-208.56,73.3,0,1,9,13.2539,331,0,1
813,-175.07,124.04,0,1,10,7.19045,238,0,6
814,-70.66,192.97,0,1,13,47.1413,374,0,6
815,-191.93,118.73,0,1,8,12.382,475,0,1
816,-76.63,66.34,0,1,31,999,-1,1,8
817,124.51,-173.46,0,1,11,14.0042,27,0,3
818,-12.92,209.84,0,1,13,6.06637,681,0,5
819,-165.34,-123.51,0,1,10,7.88326,582,0,1
820,103.66,-16.47,0,1,20,8.7963,877,0,9
821,100.11,45.39,0,1,20,3.7011,167,0,9
822,-49.6,99.96,0,1,20,4.36606,118,0,8
823,189.29,82.68,0,1,8,9.19037,353,0,10
824,165.16,-80.01,0,1,5,16.5153,532,0,2
825,197.24,86.65,0,1,5,5.71592,520,0,10
826,200.89,39.43,0,1,13,4.94099,597,0,10
827,-92.81,40.09,0,1,21,11.6341,743,0,4
828,105.24,15.15,0,1,24,12.5069,116,0,9
829,-75.64,-179.01,0,1,5,5.31129,640,0,-1
830,67.88,77.33,0,1,21,6.47149,490,0,8
831,68.08,50.18,0,1,16,4.80817,112,0,8
832,185.1,-113.06,0,1,9,5.19425,151,0,2
833,-28.26,91.42,0,1,21,3.26809,303,0,8
834,81.58,-78.95,0,1,15,8.59098,519,0,9
835,-105.27,-3.75,0,1,26,49.772,184,0,4
836,-53.42,-121.11,0,1,9,9.74485,663,0,4
837,-69.12,-196.9,0,1,11,32.9523,784,0,-1
838,-157.11,-122.52,0,1,7,8.28933,819,0,1
839,-182.65,-119.3,0,1,10,12.4201,582,0,1
840,155.28,-138.35,0,1,12,6.43133,650,0,2
841,180.42,-89,0,1,9,7.99633,547,0,2
842,-122.05,172.34,0,1,14,6.70142,562,0,6
843,-9.25,98.6,0,1,19,2.14842,283,0,8
844,195.99,-46.88,0,1,14,10.3816,309,0,2
845,-209.06,-5.96,0,1,17,3.4224,392,0,1
846,-43.58,-109.5,0,1,21,4.69249,439,0,4
847,-203.39,-44.13,0,1,12,6.81797,333,0,1
848,13.4,-189.56,0,1,7,10.53,907,0,3
849,-23.28,124.62,0,1,9,12.6025,288,0,8
850,43.26,90.7,0,1,23,5.20159,426,0,8
851,187.58,-66.98,0,1,11,5.20419,382,0,2
852,-63.09,76.62,0,1,19,1.62012,417,0,8
853,66.85,-67.56,0,1,24,3.85811,444,0,9
854,191.52,41.08,0,1,12,5.65308,595,0,10
855,-212.36,14.42,0,1,14,10.1726,960,0,1
856,89.59,25.09,0,1,22,8.73907,861,0,9
857,29.08,189.42,0,1,4,10.638,349,0,5
858,-43.89,108.5,0,1,20,6.64007,533,0,8
859,-147.47,-130.51,0,1,6,12.5208,838,0,1
860,-66.83,92.07,0,1,22,8.62029,483,0,8
861,98.15,26.85,0,1,31,999,-1,1,9
862,-178.8,-114.14,0,1,9,6.07816,690,0,1
863,-81.48,-27.87,0,1,8,4.01976,328,0,4
864,194.88,109.17,0,1,10,11.1749,929,0,10
865,6.33,230,0,1,5,7.386,286,0,5
866,-38.56,-98.99,0,1,25,17.2722,809,0,4
867,-105.5,24.92,0,1,24,14.6038,653,0,4
868,-92.18,-206.87,0,1,5,7.22665,122,0,-1
869,-202.56,93.92,0,1,13,50.1965,51,0,1
870,73.42,65.53,0,1,23,6.57189,490,0,8
871,168.82,115.15,0,1,15,3.03026,338,0,10
872,66.35,68.27,0,1,22,5.56421,490,0,8
873,60.74,-53,0,1,14,10.2978,216,0,9
874,-136.8,181.73,0,1,9,13.2062,203,0,6
875,-207.08,30.44,0,1,13,8.1172,436,0,1
876,-39.98,211.76,0,1,11,19.0585,936,0,5
877,96.58,-21.69,0,1,26,4.97326,894,0,9
878,175.18,124.22,0,1,19,999,-1,1,10
879,38.71,95.79,0,1,26,9.3129,680,0,8
880,-51.96,-110.05,0,1,16,8.39803,846,0,4
881,-80.3,-77.36,0,1,21,3.56187,407,0,4
882,98.37,32.8,0,1,30,5.95406,861,0,9
883,18.35,-114.69,0,1,19,4.64108,177,0,4
884,97.29,58.22,0,1,18,7.28577,585,0,8
885,-115.18,-13.66,0,1,19,2.60526,485,0,4
886,219.62,-13.85,0,1,8,8.11347,574,0,-1
887,-120.34,164.68,0,1,10,5.80313,716,0,6
888,-147.18,-152.14,0,1,14,10.3203,752,0,7
889,-107.12,205.5,0,1,4,10.2347,419,0,6
890,-198.75,95.47,0,1,12,4.11322,869,0,1
891,92.51,19.17,0,1,21,6.35093,576,0,9
892,-88.83,72.4,0,1,20,3.23191,729,0,8
893,-29.25,-199.03,0,1,11,13.7838,735,0,3
894,98.76,-26.16,0,1,27,5.65849,192,0,9
895,-104.9,-35.79,0,1,21,3.94008,504,0,4
896,148.56,129.46,0,1,12,15.4269,79,0,10
897,-71.7,-82.49,0,1,24,7.37738,359,0,4
898,-17.91,109.7,0,1,25,7.10862,791,0,8
899,113.84,180,0,1,13,31.915,329,0,0
900,-59.13,-96.27,0,1,18,3.79389,390,0,4
901,175.68,210.38,0,1,1,23.9169,962,0,-1
902,185.57,-14.48,0,1,6,13.2512,35,0,-1
903,-122.83,105.14,0,1,1,29.1245,997,0,-1
904,204.9,136.85,0,1,4,17.0366,958,0,10
905,-35.91,-44,0,1,1,31.7732,443,0,-1
906,108.07,103.77,0,1,2,19.5409,992,0,8
907,9.35,-199.28,0,1,10,4.75144,675,0,3
908,0.04,-16.78,0,1,2,12.0592,921,0,-1
909,30.67,-121.51,0,1,10,6.31308,462,0,9
910,111.72,-29.06,0,1,13,7.49011,806,0,9
911,-79.11,-55.41,0,1,23,3.82744,158,0,4
912,-78.58,171.87,0,1,2,15.9137,90,0,6
913,112.81,-58.96,0,1,4,12.1558,378,0,9
914,-71.15,-151.52,0,1,2,9.63382,933,0,-1
915,-208.25,-215.87,0,1,1,79.0666,113,0,-1
916,-182.39,-53.23,0,1,7,14.3024,659,0,1
917,-229.44,24.83,0,1,3,13.8012,780,0,1
918,-125.6,-159.56,0,1,11,8.22263,199,0,7
919,19.29,116.09,0,1,22,4.07461,804,0,8
920,-221.29,211.59,0,1,2,4.09375,973,0,-1
921,-5.14,-5.89,0,1,2,62.2123,931,0,-1
922,-49.76,157.18,0,1,1,29.2154,996,0,-1
923,193.94,122.16,0,1,9,4.88661,787,0,10
924,11.27,67.71,0,1,3,14.4327,966,0,8
925,-54.52,29.21,0,1,1,32.0852,227,0,-1
926,49.65,-165.02,0,1,2,19.5969,991,0,-1
927,9.75,-159.9,0,1,1,20.9025,991,0,-1
928,-148.67,78.57,0,1,1,31.4356,121,0,-1
929,184.66,113.69,0,1,14,11.5337,496,0,10
930,192.35,-164.65,0,1,1,25.5184,755,0,-1
931,50.85,21.23,0,1,2,14.4259,967,0,8
932,113.59,-208,0,1,3,17.4504,569,0,3
933,-61.92,-154.28,0,1,2,28.2809,829,0,-1
934,-40.67,-180.43,0,1,4,12.0789,244,0,3
935,139.28,-10.38,0,1,1,23.5719,256,0,-1
936,-21.49,216.38,0,1,13,14.7488,681,0,5
937,-221.96,99.01,0,1,4,14.6843,459,0,1
938,-195.44,-102.19,0,1,12,16.1317,71,0,1
939,-215.47,53.98,0,1,12,6.70059,642,0,1
940,-189.58,40.36,0,1,5,4.35298,728,0,1
941,66.85,-99.66,0,1,13,5.21279,761,0,9
942,-109.63,-50.9,0,1,18,6.0035,217,0,4
943,153.22,-33.83,0,1,1,31.5631,214,0,-1
944,-147.48,224.87,0,1,1,36.7116,419,0,-1
945,136.81,127.45,0,1,6,7.56315,629,0,10
946,116.39,194.29,0,1,10,13.4701,753,0,0
947,98.32,223.66,0,1,2,19.661,981,0,0
948,226.23,-99.79,0,1,1,22.6722,147,0,-1
949,-35.9,101.03,0,1,27,4.16285,312,0,8
950,-66.04,-119.06,0,1,4,12.7854,836,0,4
951,50.57,-42.72,0,1,3,13.367,264,0,9
952,225.43,-161.37,0,1,1,48.0778,971,0,-1
953,87.78,88.51,0,1,8,7.97579,411,0,8
954,-174.56,18.51,0,1,1,24.3052,970,0,-1
955,60.86,-6.25,0,1,1,24.6064,789,0,-1
956,91.11,183.51,0,1,12,6.87195,377,0,0
957,-167.83,-31.98,0,1,2,18.1032,49,0,1
958,208.6,120.22,0,1,6,14.7878,923,0,10
959,173.28,28.47,0,1,3,8.43432,452,0,10
960,-214.33,4.44,0,1,15,9.41154,282,0,1
961,-215.4,127.75,0,1,1,25.1436,815,0,-1
962,196.59,198.77,0,1,1,29.7962,965,0,-1
963,29.89,-222.63,0,1,9,8.1587,626,0,3
964,-117.08,180.33,0,1,13,1.76309,707,0,6
965,194.46,169.05,0,1,1,33.8502,904,0,-1
966,10.16,82.1,0,1,7,12.6088,746,0,8
967,65.23,20.08,0,1,3,17.1211,348,0,8
968,160.53,93.84,0,1,5,3.91032,565,0,10
969,-154.78,-91.96,0,1,2,13.3415,560,0,1
970,-198.79,20.42,0,1,9,7.94142,749,0,1
971,196.25,-123.16,0,1,4,15.0444,832,0,2
972,-110.51,-2.16,0,1,24,5.47592,835,0,4
973,-220.11,207.67,0,1,2,73.0742,644,0,-1
974,77.94,61.9,0,1,21,5.79718,870,0,8
975,78.24,-182.72,0,1,8,7.43986,669,0,3
976,139.04,-103.84,0,1,1,22.4353,114,0,-1
977,-50.05,100.72,0,1,18,0.883235,822,0,8
978,74.21,113.52,0,1,4,10.1697,998,0,8
979,14.25,136.51,0,1,4,14.3481,773,0,8
980,11.65,163.73,0,1,1,27.3439,979,0,-1
981,94.95,204.29,0,1,11,10.0449,556,0,0
982,-23.27,-80.33,0,1,8,6.36616,306,0,4
983,-221.37,-9.83,0,1,14,5.01681,512,0,1
984,-137.4,46,0,1,2,18.806,123,0,4
985,-216.49,153.15,0,1,1,41.2946,601,0,-1
986,135.6,-223.43,0,1,1,26.8798,932,0,-1
987,50.42,-195.76,0,1,12,3.55001,3,0,3
988,100.09,-175.45,0,1,11,4.86968,258,0,3
989,147.56,-128.27,0,1,13,16.6938,650,0,2
990,188.87,-36.09,0,1,7,4.73602,398,0,2
991,30.65,-160.22,0,1,2,29.3291,583,0,-1
992,101.69,85.3,0,1,5,10.0253,380,0,8
993,0.6,31.57,0,1,1,37.6822,924,0,-1
994,-13.96,-223.82,0,1,13,9.85222,655,0,3
995,125.35,75.26,0,1,1,25.7021,992,0,-1
996,-64.37,131.88,0,1,2,16.2069,206,0,8
997,-112.06,132.2,0,1,1,29.1106,679,0,-1
