index,x,y,layer,weight,rho,delta,nh,isSeed,clusterId
495,174,-152.58,0,1,46,3.35336,444,0,1
496,-118.48,12.97,0,1,34,6.62687,839,0,0
497,-183.82,112.79,0,1,8,5.44737,859,0,0
498,173.6,-141.03,0,1,49,4.37778,151,0,1
499,-51.19,50.57,0,1,38,3.42615,286,0,2
500,177.5,-164.22,0,1,39,3.56856,3,0,1
501,-86.02,112.42,0,1,59,1.98728,644,0,2
502,-78.62,99.52,0,1,61,1.79011,884,0,2
503,150.54,-99.62,0,1,49,1.15974,648,0,1
504,-60.22,-13.55,0,1,22,9.49527,751,0,0
505,-71.52,106.45,0,1,54,2.94839,160,0,2
506,-103.24,-7.88,0,1,49,4.50889,413,0,0
507,-117.26,26.03,0,1,44,6.57475,260,0,0
508,-48.51,-76.13,0,1,24,2.23861,846,0,0
509,-52.68,36.63,0,1,17,5.58793,421,0,2
510,-54.23,79.47,0,1,63,3.63142,617,0,2
511,-78.47,-31.48,0,1,51,3.88856,371,0,0
512,-152.82,213.11,0,1,4,12.4612,740,0,-1
513,135.09,-102.53,0,1,62,2.10953,763,0,1
514,-58.77,57.72,0,1,38,5.99834,492,0,2
515,91.86,-44.34,0,1,32,3.01135,455,0,1
516,80.26,-14.57,0,1,21,4.04224,527,0,1
517,164,-135.47,0,1,55,29.1348,743,0,1
518,136.72,-91.99,0,1,62,3.38303,398,0,1
519,-59.18,-48.78,0,1,46,1.95576,608,0,0
520,-29.75,-100.71,0,1,17,5.74003,131,0,0
521,-47.91,79.03,0,1,53,3.164,291,0,2
522,-55.22,-48.62,0,1,44,1.48923,838,0,0
523,122.94,-70.95,0,1,43,2.66047,231,0,1
524,-97.64,107.71,0,1,46,2.18179,607,0,2
525,-21.49,-102.19,0,1,16,8.39154,520,0,0
526,-124.98,191.59,0,1,9,4.3684,745,0,-1
527,77.87,-17.83,0,1,21,4.07207,883,0,1
528,172.05,-129.63,0,1,42,0.75028,531,0,1
529,136.92,-127.1,0,1,26,7.17067,306,0,1
530,90.48,-24.17,0,1,24,2.37716,459,0,1
531,172.32,-128.93,0,1,42,4.37979,646,0,1
532,-147.2,70.7,0,1,18,7.20542,287,0,0
533,-176.37,93.61,0,1,10,5.21699,228,0,0
534,160.25,-153.5,0,1,42,1.00404,165,0,1
535,-39.49,51.25,0,1,47,3.33708,324,0,2
536,198.58,-179.79,0,1,27,1.27283,845,0,1
537,152.48,-127.19,0,1,48,2.17912,476,0,1
538,-38.6,38.92,0,1,41,3.15749,383,0,2
539,201.67,-204.94,0,1,12,8.00398,726,0,1
540,-96.05,119.25,0,1,59,1.6819,292,0,2
541,-73.91,60.36,0,1,17,7.3611,364,0,2
542,73.92,-26.84,0,1,18,1.93238,618,0,1
543,-90.84,1.38,0,1,54,6.79784,64,0,0
544,-173.01,111.77,0,1,12,14.0754,48,0,0
545,170.26,-162.94,0,1,34,3.06961,221,0,1
546,-73.88,80.6,0,1,49,2.21923,634,0,2
547,132.31,-89.97,0,1,60,2.27742,398,0,1
548,93.18,-50.49,0,1,33,4.05031,457,0,1
549,33.68,-8.91,0,1,2,7.1235,467,0,-1
550,-66.97,74.23,0,1,52,2.29172,481,0,2
551,103.98,-53.21,0,1,39,3.53425,730,0,1
552,-58.1,-60.44,0,1,36,3.3452,55,0,0
553,-3.85,13.16,0,1,23,3.69567,38,0,2
554,163.72,-119.44,0,1,39,7.07904,76,0,1
555,-152.14,88.24,0,1,15,4.91858,852,0,0
556,-85.56,3.01,0,1,45,2.34438,710,0,0
557,46.08,36.47,0,1,4,30.1333,831,0,-1
558,-110.59,9.06,0,1,47,6.10953,796,0,0
559,145.88,-97.93,0,1,56,2.70497,737,0,1
560,-31.35,36.26,0,1,39,4.68813,432,0,2
561,189.49,-173.21,0,1,33,1.83848,781,0,1
562,-111.47,-11.17,0,1,28,0.219318,563,0,0
563,-111.62,-11.33,0,1,28,1.2522,805,0,0
564,150.57,-110.34,0,1,53,2.89559,159,0,1
565,-64.06,83.8,0,1,57,1.35182,756,0,2
566,109.91,-74.26,0,1,50,2.75087,651,0,1
567,100.64,-61.97,0,1,44,1.46537,717,0,1
568,159.73,-161.61,0,1,25,3.95589,640,0,1
569,154.11,-138.62,0,1,45,1.67999,627,0,1
570,120.49,-89.76,0,1,59,3.04237,190,0,1
571,-74.06,-25.02,0,1,53,2.66897,316,0,0
572,-38.62,-75.08,0,1,20,4.88984,262,0,0
573,-84.35,-22.69,0,1,50,2.51914,892,0,0
574,-61.25,-33.28,0,1,51,5.16792,635,0,0
575,-79.76,-11.46,0,1,50,6.42876,660,0,0
576,-39.34,-96.07,0,1,17,9.63301,131,0,0
577,-29.05,-19.38,0,1,3,18.2448,578,0,0
578,-28.63,-37.62,0,1,4,9.79799,736,0,0
579,71.17,8.43,0,1,5,14.3745,171,0,1
580,146.56,-145.11,0,1,25,9.50529,451,0,1
581,-78.49,-1.3,0,1,36,6.46873,118,0,0
582,-89.83,-18.36,0,1,47,1.00125,246,0,0
583,-124.96,159.64,0,1,20,9.33829,388,0,2
584,112.78,-73.73,0,1,54,9.83606,881,0,1
585,-31,30.29,0,1,32,5.61493,601,0,2
586,-151.39,199.88,0,1,5,2.97406,740,0,-1
587,-122.25,11.41,0,1,23,4.08001,496,0,0
588,-49.9,83.41,0,1,52,3.84629,236,0,2
589,91.16,-63.27,0,1,30,2.70839,685,0,1
590,-89.64,122.98,0,1,60,4.03396,239,0,2
591,161.75,-154.01,0,1,44,4.69569,778,0,1
592,-48.19,-85.7,0,1,18,4.96517,767,0,0
593,-137.39,65.63,0,1,17,4.7201,287,0,0
594,-35.86,60.71,0,1,46,1.91755,20,0,2
595,152.14,-86.66,0,1,29,6.86618,828,0,1
596,-66.96,117.06,0,1,32,4.19946,168,0,2
597,-62.77,-54.4,0,1,40,6.66877,519,0,0
598,137.4,-90.31,0,1,59,1.8124,518,0,1
599,-31.27,44.23,0,1,49,5.65785,141,0,2
600,167.12,-153.78,0,1,47,1.71144,778,0,1
601,-26.57,33.74,0,1,36,5.40359,560,0,2
602,-8.69,-103.28,0,1,11,6.83659,656,0,0
603,-25.98,-94.85,0,1,21,3.7919,131,0,0
604,-52.38,-34.95,0,1,38,5.93489,899,0,0
605,-62.09,88.46,0,1,59,2.1346,771,0,2
606,-55.55,68.87,0,1,54,3.1533,224,0,2
607,-95.75,108.8,0,1,48,1.59298,847,0,2
608,-59.87,-46.95,0,1,48,2.81027,412,0,0
609,28.82,-37.82,0,1,3,5.52545,161,0,-1
610,-69.63,-36.63,0,1,58,8.03553,875,0,0
611,-47.36,-46.5,0,1,37,0.585232,677,0,0
612,-55.04,81.33,0,1,61,2.02872,510,0,2
613,-31.69,63.37,0,1,36,2.66738,711,0,2
614,-134.48,88.91,0,1,6,13.0037,360,0,0
615,-51.13,-32.86,0,1,35,1.30096,162,0,0
616,0.97,-114.74,0,1,6,12.782,206,0,0
617,-55.87,76.23,0,1,63,47.3601,644,0,2
618,73.02,-28.55,0,1,18,4.84153,791,0,1
619,135.46,-95.24,0,1,64,999,-1,1,1
620,-120.34,151.5,0,1,22,3.85632,232,0,2
621,113.55,-43.81,0,1,21,4.01139,843,0,1
622,-68.01,71.31,0,1,41,2.71544,124,0,2
623,156.49,-139.51,0,1,48,2.44001,789,0,1
624,111.58,-51.35,0,1,33,7.75517,282,0,1
625,-24.77,62.72,0,1,27,6.95046,613,0,2
626,-64.78,-45.07,0,1,54,6.21305,234,0,0
627,155.79,-138.62,0,1,47,1.13231,623,0,1
628,99.85,-71.79,0,1,36,3.05485,849,0,1
629,190.25,-120.58,0,1,6,7.29537,391,0,1
630,-63.49,102.82,0,1,40,3.53318,442,0,2
631,230,-199.27,0,1,7,9.30035,682,0,1
632,-63.56,110.43,0,1,38,6.79497,776,0,2
633,-110.52,45.27,0,1,32,5.43843,75,0,0
634,-72.15,81.99,0,1,52,6.96098,756,0,2
635,-66.18,-31.73,0,1,57,5.13811,875,0,0
636,-120.88,6.9,0,1,21,1.30292,976,0,0
637,-128.22,192.1,0,1,8,3.27989,526,0,-1
638,70.05,-15.09,0,1,16,8.28613,527,0,1
639,-80.07,-36.27,0,1,44,1.59088,642,0,0
640,162.82,-159.14,0,1,30,4.54357,120,0,1
641,-62.81,-28.34,0,1,50,4.78006,635,0,0
642,-80.6,-34.77,0,1,47,3.91931,511,0,0
643,140.63,-107.03,0,1,61,6.29623,763,0,1
644,-84.64,113.85,0,1,64,999,-1,1,2
645,-81.29,-41.67,0,1,35,1.13358,718,0,0
646,170.95,-133.09,0,1,48,3.18021,26,0,1
647,96.8,-67.76,0,1,35,3.63563,773,0,1
648,150.69,-100.77,0,1,51,3.22076,450,0,1
649,136.52,-82.59,0,1,46,4.53681,699,0,1
650,-53.88,-93.49,0,1,9,8.17257,800,0,0
651,111.88,-72.34,0,1,52,1.65594,584,0,1
652,-22.19,54.98,0,1,32,4.52515,864,0,2
653,-230,183.55,0,1,1,49.0685,948,0,-1
654,-14.6,-88.63,0,1,16,4.25812,220,0,0
655,-106.76,31.56,0,1,44,0.291546,874,0,0
656,-15.52,-103.58,0,1,14,6.12968,525,0,0
657,-120.85,125.69,0,1,16,5.09472,13,0,2
658,-66.32,-35.5,0,1,54,3.49757,610,0,0
659,-52.16,-34.61,0,1,36,0.40497,604,0,0
660,-82.97,-17.03,0,1,50,2.76007,133,0,0
661,203.35,-169.41,0,1,19,1.5316,425,0,1
662,-112.11,49.06,0,1,31,4.11001,633,0,0
663,-113.16,37.12,0,1,42,1.0302,735,0,0
664,-138.47,46.45,0,1,25,5.05751,390,0,0
665,-44.06,64.05,0,1,56,9.52271,224,0,2
666,94.22,-20.92,0,1,20,4.90025,485,0,1
667,-84.75,133.21,0,1,33,4.1812,683,0,2
668,140.41,-104.58,0,1,58,2.45985,643,0,1
669,-35.76,58.94,0,1,45,1.43266,869,0,2
670,102.94,-82.95,0,1,29,4.52651,23,0,1
671,98.02,-43.68,0,1,32,1.88828,227,0,1
672,80.86,-34.46,0,1,26,5.37287,960,0,1
673,-78.36,84.35,0,1,40,2.31387,724,0,2
674,-55.8,-55.98,0,1,36,1.36499,218,0,0
675,-19.77,38.46,0,1,37,8.81908,830,0,2
676,-56.48,90.24,0,1,52,3.25725,386,0,2
677,-47.92,-46.33,0,1,37,5.7457,313,0,0
678,126.97,-104.45,0,1,47,3.29851,349,0,1
679,149.97,-123.69,0,1,48,4.20196,35,0,1
680,217.48,-230,0,1,8,12.0024,897,0,1
681,-111.73,15.25,0,1,48,3.44071,2,0,0
682,220.9,-201.19,0,1,11,9.98302,799,0,1
683,-88.85,132.39,0,1,39,5.63747,140,0,2
684,-86.15,106.06,0,1,60,3.68376,691,0,2
685,92.93,-65.32,0,1,30,4.57499,647,0,1
686,-171.52,209.65,0,1,3,19.0174,512,0,-1
687,-100,80.77,0,1,6,12.3628,713,0,2
688,-95.4,116.31,0,1,59,1.38293,292,0,2
689,-71.94,113.1,0,1,44,3.114,73,0,2
690,-142.19,32.59,0,1,18,6.8021,377,0,0
691,-83.05,108.05,0,1,62,6.01399,644,0,2
692,-23.45,66.67,0,1,23,4.16472,625,0,2
693,-148.55,23.53,0,1,6,11.0695,690,0,0
694,-105.85,135.05,0,1,31,2.58313,144,0,2
695,138.18,-113.96,0,1,53,1.17392,793,0,1
696,-64.06,67.83,0,1,43,3.89512,722,0,2
697,-106.38,131.95,0,1,33,5.28874,45,0,2
698,-56.06,84.46,0,1,59,3.292,612,0,2
699,132.29,-84.23,0,1,53,2.42738,807,0,1
700,124.26,-93.76,0,1,53,4.60679,430,0,1
701,-95.47,115.94,0,1,58,0.376559,688,0,2
702,-23.53,41.16,0,1,35,3.49185,334,0,2
703,-180.7,104.93,0,1,11,10.2918,544,0,0
704,-85.8,-5.25,0,1,54,5.24046,466,0,0
705,-26.73,24.85,0,1,33,1.95133,866,0,2
706,-64.89,75.58,0,1,58,6.49058,783,0,2
707,-60.87,-13.2,0,1,21,0.738239,504,0,0
708,-163.87,79.32,0,1,16,6.65478,403,0,0
709,-86.86,-31.41,0,1,41,7.10473,642,0,0
710,-86.37,0.81,0,1,51,1.91672,844,0,0
711,-33.64,65.19,0,1,43,4.99988,594,0,2
712,-63.19,-24.4,0,1,39,3.95828,641,0,0
713,-87.67,81.67,0,1,20,9.67769,271,0,2
714,-117.32,43.72,0,1,38,3.9883,741,0,0
715,181.99,-158.02,0,1,42,2.92515,115,0,1
716,178.13,-145.21,0,1,47,6.16388,498,0,1
717,100.96,-60.54,0,1,44,2.82306,164,0,1
718,-82.04,-40.82,0,1,35,0.967469,815,0,0
719,191.11,-168.86,0,1,32,3.41024,781,0,1
720,-17.33,24.84,0,1,34,1.1868,87,0,2
721,-52.94,62.23,0,1,55,4.56631,224,0,2
722,-61.04,70.29,0,1,51,1.80236,103,0,2
723,199.62,-184.85,0,1,21,5.16578,536,0,1
724,-76.12,84.93,0,1,44,3.63557,46,0,2
725,-91.81,2.1,0,1,53,1.20802,543,0,0
726,202.68,-197,0,1,14,8.60044,889,0,1
727,118.1,-60.92,0,1,43,3.60118,280,0,1
728,180.8,-171.59,0,1,32,4.38464,119,0,1
729,-60.51,-39.4,0,1,54,8.94826,234,0,0
730,101.23,-55.43,0,1,41,2.35091,394,0,1
731,-105.51,118.75,0,1,42,4.26298,810,0,2
732,141.77,-104.55,0,1,56,0.160004,325,0,1
733,-91.11,99,0,1,43,3.65297,307,0,2
734,212.29,-207.81,0,1,14,17.8479,889,0,1
735,-112.13,37.14,0,1,43,5.34161,8,0,0
736,-38.06,-40.28,0,1,19,5.23004,338,0,0
737,143.4,-96.85,0,1,59,5.36419,356,0,1
738,-55.66,-26.84,0,1,33,2.05915,854,0,0
739,127.3,-85.59,0,1,56,3.19401,827,0,1
740,-154.24,200.73,0,1,5,19.6563,7,0,-1
741,-118.65,39.96,0,1,40,4.52089,241,0,0
742,137.35,-79.21,0,1,39,2.59481,362,0,1
743,143.92,-114.36,0,1,55,6.32503,433,0,1
744,-91.14,-36.19,0,1,28,3.52626,92,0,0
745,-125.75,187.29,0,1,10,3.08359,885,0,-1
746,-52.51,76.8,0,1,59,3.17605,510,0,2
747,-131.8,67.52,0,1,12,4.67723,779,0,0
748,-76.23,-17.92,0,1,47,6.7985,660,0,0
749,-112.15,114.59,0,1,26,7.83551,731,0,2
750,-59.25,115.82,0,1,18,6.90132,632,0,2
751,-69.61,-12.14,0,1,33,5.07773,53,0,0
752,-9.01,22.45,0,1,26,5.11189,242,0,2
753,164.25,-141.71,0,1,51,3.14611,449,0,1
754,-106.72,23.72,0,1,50,2.37034,152,0,0
755,-19.14,35.4,0,1,33,3.12418,675,0,2
756,-65.41,83.73,0,1,59,6.86968,766,0,2
757,-74.95,101.63,0,1,61,5.34158,884,0,2
758,99.73,-63.3,0,1,44,4.10231,164,0,1
759,-37.86,58.32,0,1,48,3.34742,809,0,2
760,85.31,-41.78,0,1,26,7.03251,515,0,1
761,152.76,-114.31,0,1,52,2.18179,159,0,1
762,-116.44,193.23,0,1,8,8.69605,526,0,-1
763,137.08,-101.83,0,1,62,6.25502,961,0,1
764,-29.99,-114.9,0,1,10,11.2353,822,0,0
765,162.66,-132.59,0,1,47,3.17648,517,0,1
766,-59.23,80.73,0,1,61,5.15632,510,0,2
767,-43.39,-84.43,0,1,21,2.47935,156,0,0
768,-78.16,123.96,0,1,46,4.87008,775,0,2
769,-43.68,52.57,0,1,43,0.69354,158,0,2
770,146.5,-125.96,0,1,42,3.97859,469,0,1
771,-60.7,90.08,0,1,59,9.46485,766,0,2
772,-71.42,-40.14,0,1,49,2.19784,234,0,0
773,97.67,-64.23,0,1,38,2.26021,758,0,1
774,-138.64,68.28,0,1,16,2.93002,593,0,0
775,-79.87,119.4,0,1,56,2.82567,317,0,2
776,-70.35,110.17,0,1,43,3.33362,689,0,2
777,179.38,-129.53,0,1,29,3.41576,908,0,1
778,166.15,-152.37,0,1,48,4.98334,856,0,1
779,-131.54,62.85,0,1,20,4.78059,50,0,0
780,-103.64,12.99,0,1,54,2.13862,128,0,0
781,191.07,-172.27,0,1,34,11.4749,411,0,1
782,149.89,-130.69,0,1,40,2.75429,295,0,1
783,-63.5,81.92,0,1,58,2.63139,756,0,2
784,-98.48,14.71,0,1,51,2.60215,18,0,0
785,121.84,-73.47,0,1,46,1.0593,231,0,1
786,156,-142.19,0,1,48,3.62693,862,0,1
787,-97.83,-25.63,0,1,33,5.50027,435,0,0
788,169.83,-138.32,0,1,50,3.48173,449,0,1
789,158.93,-139.5,0,1,51,6.47656,517,0,1
790,-130.68,41.1,0,1,31,5.39574,855,0,0
791,75.04,-32.95,0,1,20,6.01269,672,0,1
792,79.52,-40.63,0,1,20,5.9031,760,0,1
793,137.08,-113.55,0,1,53,4.90408,433,0,1
794,-3.81,-132.23,0,1,8,21.5876,206,0,-1
795,210.47,-189.61,0,1,14,2.38537,889,0,1
796,-104.51,8.46,0,1,55,4.33576,315,0,0
797,71.06,-65.54,0,1,3,13.7595,939,0,1
798,-84.66,-40.72,0,1,32,2.26434,815,0,0
799,219.78,-211.11,0,1,12,8.18475,734,0,1
800,-48.9,-99.97,0,1,10,10.3249,576,0,0
801,-99.26,8.75,0,1,55,2.11873,150,0,0
802,-110.91,106.6,0,1,23,8.08565,749,0,2
803,124.92,-79.6,0,1,57,4.58279,348,0,1
804,155.75,-128.57,0,1,53,8.61843,480,0,1
805,-111.06,-10.21,0,1,31,7.10074,323,0,0
806,-43.63,83.36,0,1,37,4.37529,342,0,2
807,133.68,-86.22,0,1,57,3.28843,179,0,1
808,-99.3,-12.69,0,1,45,2.71046,413,0,0
809,-38.62,61.58,0,1,50,5.97449,665,0,2
810,-101.98,116.36,0,1,48,5.41092,490,0,2
811,98.73,-79.06,0,1,29,7.35576,628,0,1
812,-64.02,79.15,0,1,56,2.81838,783,0,2
813,-76.26,-26.54,0,1,50,2.67403,571,0,0
814,-109.64,20.62,0,1,53,2.97107,152,0,0
815,-82.52,-39.98,0,1,35,4.44596,639,0,0
816,-92.24,9.42,0,1,46,6.58302,464,0,0
817,-124.75,38.94,0,1,41,2.02201,494,0,0
818,-128.37,30.44,0,1,30,4.72141,436,0,0
819,106.92,-72.13,0,1,51,4.96444,651,0,1
820,-34.46,26.45,0,1,29,5.16887,585,0,2
821,-133.63,42.85,0,1,29,1.01391,390,0,0
822,-22.32,-106.69,0,1,14,4.5759,525,0,0
823,201.2,-223.14,0,1,6,7.63189,871,0,1
824,120.92,-96.95,0,1,45,3.74001,482,0,1
825,-107.25,-36.15,0,1,5,14.1211,787,0,0
826,-157.83,67.13,0,1,11,1.32884,253,0,0
827,124.41,-86.95,0,1,60,10.4074,398,0,1
828,153.16,-93.45,0,1,37,5.93246,345,0,1
829,-73,-47.86,0,1,43,4.52283,333,0,0
830,-27.78,42.15,0,1,42,4.06282,599,0,2
831,63.24,11.7,0,1,4,8.57775,579,0,1
832,-124.29,70.71,0,1,12,8.76413,50,0,0
833,-79.66,2.71,0,1,30,1.26811,397,0,0
834,148.25,-115.06,0,1,53,3.20156,159,0,1
835,-114.24,53.92,0,1,25,5.30627,662,0,0
836,166.74,-168.46,0,1,25,6.54681,545,0,1
837,-47.15,75.85,0,1,58,5.44354,746,0,2
838,-54.25,-47.49,0,1,45,5.09598,519,0,0
839,-114.71,7.52,0,1,41,3.84813,114,0,0
840,120,-100.28,0,1,40,3.09076,405,0,1
841,192.81,-183.38,0,1,25,5.92447,845,0,1
842,-48,42.9,0,1,31,2.88958,337,0,2
843,115.63,-47.24,0,1,24,5.77014,624,0,1
844,-86.94,-1.02,0,1,52,0.380786,300,0,0
845,197.33,-179.55,0,1,27,9.60135,781,0,1
846,-49.06,-73.96,0,1,26,6.94165,153,0,0
847,-94.51,109.8,0,1,52,1.67359,361,0,2
848,53.21,-15.63,0,1,4,3.59924,850,0,1
849,101.74,-69.39,0,1,39,4.64332,895,0,1
850,55.74,-18.19,0,1,5,14.6419,638,0,1
851,220.95,-211.45,0,1,11,1.2184,799,0,1
852,-150.69,83.54,0,1,18,19.8862,287,0,0
853,-129.06,54.7,0,1,31,3.58309,91,0,0
854,-57.06,-25.33,0,1,36,6.20014,712,0,0
855,-130.06,46.46,0,1,34,5.53249,95,0,0
856,165.19,-147.48,0,1,50,3.91368,201,0,1
857,35.73,-33.54,0,1,5,36.6872,88,0,-1
858,-35.47,34.09,0,1,36,4.65653,560,0,2
859,-181.59,117.76,0,1,9,9.02801,406,0,0
860,115.26,-87.22,0,1,49,4.77658,80,0,1
861,147.4,-102.5,0,1,54,4.81615,559,0,1
862,159.25,-143.8,0,1,48,4.31189,789,0,1
863,141.89,-116.42,0,1,53,2.89214,743,0,1
864,-19.78,51.15,0,1,33,10.4474,278,0,2
865,-42.2,82.83,0,1,35,1.52506,806,0,2
866,-25.79,26.56,0,1,33,6.92342,255,0,2
867,2.62,8.96,0,1,19,7.71368,553,0,2
868,-127.27,144.27,0,1,16,6.26101,86,0,2
869,-37.07,58.36,0,1,46,0.791013,759,0,2
870,-16.76,20.83,0,1,30,3.90451,255,0,2
871,208.11,-219.9,0,1,9,3.77328,897,0,1
872,-19.43,41.23,0,1,31,1.36473,414,0,2
873,-70.23,96.6,0,1,55,0.890511,471,0,2
874,-106.73,31.27,0,1,45,3.80569,302,0,0
875,-70.27,-28.62,0,1,58,32.0083,392,0,0
876,-69.85,-34.56,0,1,55,2.08166,610,0,0
877,-115.72,156.07,0,1,23,5.57984,232,0,2
878,-62.84,-56.79,0,1,37,2.39102,597,0,0
879,-99.89,-17.34,0,1,35,2.12191,197,0,0
880,142.89,-104.52,0,1,56,1.12751,325,0,1
881,119.78,-80.64,0,1,55,1.98495,267,0,1
882,-68.14,65.95,0,1,34,4.49231,696,0,2
883,81.4,-19.86,0,1,24,7.62735,379,0,1
884,-78.6,97.73,0,1,61,9.57635,888,0,2
885,-122.84,186.27,0,1,10,22.9396,393,0,-1
886,-72.3,126.32,0,1,33,6.31737,768,0,2
887,-87.52,114.2,0,1,62,2.90119,644,0,2
888,-79.31,107.28,0,1,61,3.81845,691,0,2
889,208.23,-190.43,0,1,14,10.26,723,0,1
890,-66.01,76.49,0,1,57,0.412312,481,0,2
891,94.41,-26.28,0,1,24,4.78127,459,0,1
892,-82.29,-24.14,0,1,55,9.6992,316,0,0
893,-97.49,149.32,0,1,26,8.20869,429,0,2
894,-27.08,38.73,0,1,35,3.4909,830,0,2
895,105.94,-67.41,0,1,48,4.82066,819,0,1
896,167.69,-92.98,0,1,9,9.4995,54,0,1
897,211.85,-219.4,0,1,10,11.4721,799,0,1
898,-134.07,155.09,0,1,13,8.22876,134,0,2
899,-50.15,-40.45,0,1,40,1.97294,313,0,0
900,44.01,-61.68,0,1,1,27.324,797,0,-1
901,52.36,25.76,0,1,3,12.4154,557,0,-1
902,125.57,88.26,0,1,1,24.5099,969,0,-1
903,183.77,14.83,0,1,1,34.2461,944,0,-1
904,-109.74,-2.87,0,1,47,8.20671,506,0,0
905,-184.57,-46.87,0,1,1,26.571,979,0,-1
906,34.42,172.28,0,1,1,999,-1,0,-1
907,217.08,-6.87,0,1,1,20.1769,937,0,-1
908,177.13,-126.96,0,1,30,5.19778,531,0,1
909,69.31,-129.86,0,1,1,29.0289,995,0,-1
910,-170.31,-200.17,0,1,1,28.2202,933,0,-1
911,-193.65,103.88,0,1,7,12.9925,703,0,0
912,162.04,52.65,0,1,1,29.4051,954,0,-1
913,-61.33,165.6,0,1,3,7.40897,918,0,-1
914,127.75,30.64,0,1,1,41.9421,944,0,-1
915,1.01,-14.19,0,1,10,7.54634,423,0,2
916,-133.25,-83.57,0,1,1,31.8211,956,0,-1
917,211.3,45.73,0,1,1,35.7588,937,0,-1
918,-58.32,172.37,0,1,3,4.48476,984,0,-1
919,127.6,-99.3,0,1,53,1.19,284,0,1
920,-214.47,59.04,0,1,2,2.07967,983,0,-1
921,0.46,-197.55,0,1,1,23.5271,925,0,-1
922,-66.3,-122.87,0,1,1,21.7467,923,0,-1
923,-45.56,-129.41,0,1,1,21.283,764,0,-1
924,-226.38,76.71,0,1,1,21.3091,920,0,-1
925,-23.03,-196.23,0,1,1,29.6558,959,0,-1
926,195.42,183.78,0,1,1,23.875,955,0,-1
927,-27.82,146.4,0,1,1,28.9936,966,0,-1
928,44.11,-95.74,0,1,2,14.7079,947,0,-1
929,91.53,95.38,0,1,1,20.6954,950,0,-1
930,-192.15,132.08,0,1,6,10.7664,406,0,0
931,-127.96,-46.82,0,1,2,10.6278,956,0,-1
932,-68.66,-178.72,0,1,1,34.1082,941,0,-1
933,-192.82,-183.15,0,1,2,13.3399,980,0,-1
934,-203.91,-200.89,0,1,1,20.9212,933,0,-1
935,200.27,-166.43,0,1,23,4.83468,249,0,1
936,149.04,184.05,0,1,1,23.004,955,0,-1
937,223.7,12.19,0,1,1,999,-1,0,-1
938,-94.43,-147.94,0,1,2,15.6386,940,0,-1
939,82.55,-73.11,0,1,13,10.4967,136,0,1
940,-108.18,-155.39,0,1,2,999,-1,0,-1
941,-73.38,-212.5,0,1,2,18.7137,964,0,-1
942,-126.2,120.69,0,1,9,7.32274,657,0,2
943,-166.17,18.55,0,1,2,18.3102,693,0,0
944,153.99,-2.08,0,1,2,19.2773,987,0,-1
945,203.95,99.94,0,1,2,12.3944,996,0,-1
946,159.99,212.82,0,1,1,33.485,957,0,-1
947,34.04,-106.46,0,1,2,34.0908,616,0,-1
948,-207.45,139.97,0,1,3,6.2671,293,0,0
949,-7.73,-150.14,0,1,6,4.55089,301,0,-1
950,72.18,102.72,0,1,1,45.3797,969,0,-1
951,31.48,78.82,0,1,2,10.3122,994,0,-1
952,-97.11,-98.03,0,1,2,10.4724,973,0,-1
953,-133.77,104.44,0,1,3,15.5462,614,0,0
954,184.19,71.99,0,1,1,24.8925,996,0,-1
955,171.77,180.51,0,1,1,25.7106,982,0,-1
956,-137.24,-52,0,1,2,33.9208,825,0,-1
957,127.02,206.97,0,1,1,999,-1,0,-1
958,-54.22,10.32,0,1,5,15.9157,336,0,0
959,-27.48,-225.55,0,1,1,32.752,981,0,-1
960,81.8,-29.17,0,1,26,8.30886,459,0,1
961,135.12,-95.89,0,1,63,0.73356,619,0,1
962,226.85,-121.49,0,1,1,36.6113,629,0,-1
963,89.18,14.01,0,1,3,17.8703,189,0,1
964,-91.85,-215.51,0,1,2,999,-1,0,-1
965,135.59,-229.99,0,1,1,999,-1,0,-1
966,-40.97,120.56,0,1,2,18.8845,750,0,2
967,-1.7,-139.52,0,1,7,7.58922,794,0,-1
968,28.44,-204.93,0,1,3,13.3866,985,0,-1
969,106.43,72.95,0,1,1,999,-1,0,-1
970,-87.56,217.49,0,1,1,37.7174,762,0,-1
971,-202.65,-20.84,0,1,2,16.8796,999,0,-1
972,-206.35,-124.76,0,1,1,46.607,980,0,-1
973,-86.88,-95.79,0,1,2,28.269,195,0,-1
974,123.55,-39.19,0,1,7,11.0156,621,0,1
975,-22.69,179.58,0,1,1,34.2698,984,0,-1
976,-119.64,7.3,0,1,24,4.93491,839,0,0
977,-94.16,-62.78,0,1,1,24.0186,798,0,-1
978,110.24,-151.08,0,1,1,26.484,995,0,-1
979,-162.03,-32.8,0,1,1,31.3558,956,0,-1
980,-195.39,-170.06,0,1,2,999,-1,0,-1
981,-60.16,-227.72,0,1,1,20.1598,941,0,-1
982,171.95,154.8,0,1,3,12.2224,992,0,-1
983,-213.56,57.17,0,1,2,999,-1,0,-1
984,-56.83,176.6,0,1,3,40.346,439,0,-1
985,41.77,-206.16,0,1,3,16.472,986,0,-1
986,34.79,-221.08,0,1,3,999,-1,0,-1
987,138.3,-13.28,0,1,2,29.8143,974,0,-1
988,-101.23,11.16,0,1,51,0.934077,128,0,0
989,133.83,-51.66,0,1,8,16.2431,270,0,1
