index,x,y,layer,weight,rho,delta,nh,isSeed,clusterId
500,-77.7,-114.44,0,1,10,1.83788,504,0,47
501,-77.83,-116.89,0,1,8,2.45344,500,0,47
502,-78.62,-110.67,0,1,8,1.17686,508,0,47
503,-81.21,-117.2,0,1,6,2.55031,505,0,47
504,-79.53,-114.61,0,1,10,0.594393,509,0,47
505,-81.17,-114.65,0,1,10,1.63233,509,0,47
506,-79.1,-112.35,0,1,9,1.23665,507,0,47
507,-78.03,-112.97,0,1,9,1.50659,500,0,47
508,-78.87,-111.82,0,1,8,0.577751,506,0,47
509,-79.66,-114.03,0,1,10,999,-1,1,47
510,109.18,209.87,0,1,10,1.00129,512,0,48
511,107.81,212.24,0,1,10,0.721391,514,0,48
512,109.33,208.88,0,1,10,0.744045,515,0,48
513,107.11,209.53,0,1,10,2.00811,517,0,48
514,108.31,211.72,0,1,10,1.92151,519,0,48
515,109.77,208.28,0,1,10,0.345393,518,0,48
516,110.73,211.03,0,1,10,0.700356,519,0,48
517,107.73,207.62,0,1,10,2.19647,518,0,48
518,109.9,207.96,0,1,10,3.56438,519,0,48
519,110.22,211.51,0,1,10,999,-1,1,48
520,-100.48,213.8,0,1,7,1.41421,528,0,49
521,-95.25,212.26,0,1,5,3.99713,526,0,49
522,-97.29,218.27,0,1,7,1.04695,524,0,49
523,-97.01,216.37,0,1,10,1.48852,527,0,49
524,-97.73,217.32,0,1,9,1.19203,523,0,49
525,-98.47,216.23,0,1,9,0.149994,527,0,49
526,-99.16,213.09,0,1,8,1.3923,528,0,49
527,-98.47,216.08,0,1,10,999,-1,1,49
528,-99.24,214.48,0,1,9,1.77564,527,0,49
529,-96.57,219.69,0,1,6,1.5921,522,0,49
530,-18.03,-97.53,0,1,8,1.16297,536,0,50
531,-13.84,-95.66,0,1,7,1.81466,532,0,50
532,-15.65,-95.53,0,1,8,2.14009,537,0,50
533,-18.64,-97.08,0,1,7,0.758021,530,0,50
534,-13.69,-90.51,0,1,2,3.91594,539,0,50
535,-18.04,-94.67,0,1,8,3.82321,537,0,50
536,-17.49,-98.56,0,1,8,2.02596,537,0,50
537,-15.67,-97.67,0,1,9,999,-1,1,50
538,-20.43,-99.15,0,1,5,2.7366,533,0,50
539,-13.24,-94.4,0,1,6,1.39557,531,0,50
540,-8.13,-39.31,0,1,10,1.8597,546,0,51
541,-8.85,-39.36,0,1,9,0.721734,540,0,51
542,-8.26,-34.46,0,1,7,2.79014,547,0,51
543,-6.34,-41.38,0,1,8,2.31087,549,0,51
544,-4.02,-37.73,0,1,6,2.85282,547,0,51
545,-10.63,-36.65,0,1,9,2.37598,546,0,51
546,-8.4,-37.47,0,1,11,1.82543,547,0,51
547,-6.71,-36.78,0,1,11,999,-1,1,51
548,-10.46,-39.72,0,1,8,1.64976,541,0,51
549,-8.29,-40.14,0,1,9,0.845279,540,0,51
550,-38.87,67.64,0,1,9,1.07168,553,0,52
551,-40.89,66.71,0,1,8,0.955668,554,0,52
552,-40.48,69.76,0,1,7,1.70073,555,0,52
553,-38.05,66.95,0,1,9,1.64584,556,0,52
554,-39.96,66.93,0,1,9,0.821521,556,0,52
555,-38.93,70.46,0,1,7,2.82064,550,0,52
556,-39.53,66.23,0,1,9,999,-1,1,52
557,-35.6,64.89,0,1,7,1.86253,558,0,52
558,-37.33,65.58,0,1,8,1.54767,553,0,52
559,-34.82,63.07,0,1,3,1.9801,557,0,52
560,32.95,-103.92,0,1,7,3.10098,568,0,53
561,35.6,-106.12,0,1,9,0.121657,566,0,53
562,35.43,-100.76,0,1,5,0.944933,568,0,53
563,36.96,-104.65,0,1,10,999,-1,1,53
564,38.29,-105.32,0,1,6,0.349998,567,0,53
565,37.59,-101.73,0,1,8,2.98719,563,0,53
566,35.58,-106,0,1,9,1.93052,563,0,53
567,38.5,-105.04,0,1,6,1.58862,563,0,53
568,34.7,-101.36,0,1,7,2.91359,565,0,53
569,32.59,-106.43,0,1,5,2.53569,560,0,53
570,-180.48,153.37,0,1,10,0.404974,577,0,54
571,-183.77,154.78,0,1,10,1.31939,572,0,54
572,-182.49,154.46,0,1,11,999,-1,1,54
573,-182.14,157.45,0,1,9,2.33379,576,0,54
574,-181.41,152.31,0,1,9,0.71589,579,0,54
575,-182.27,154.46,0,1,10,0.220001,572,0,54
576,-181.69,155.16,0,1,9,0.909064,575,0,54
577,-180.34,153.75,0,1,10,1.18068,579,0,54
578,-179.73,150.56,0,1,7,2.42589,574,0,54
579,-181.26,153.01,0,1,10,1.90144,572,0,54
580,83.59,-144.13,0,1,10,1.21655,584,0,55
581,80.48,-142.5,0,1,10,1.69531,582,0,55
582,81.98,-143.29,0,1,10,1.11791,584,0,55
583,85.09,-143.2,0,1,7,0.998245,589,0,55
584,82.39,-144.33,0,1,10,0.662421,585,0,55
585,82.07,-144.91,0,1,10,999,-1,1,55
586,80.5,-146.42,0,1,8,2.14394,587,0,55
587,78.93,-144.96,0,1,8,1.49165,588,0,55
588,78.86,-143.47,0,1,8,1.8882,581,0,55
589,85.28,-142.22,0,1,7,2.55034,580,0,55
590,219.47,-112.79,0,1,9,1.86132,598,0,56
591,216.6,-111.31,0,1,7,0.777946,594,0,56
592,218.81,-110.58,0,1,10,0.890503,597,0,56
593,221.9,-108.12,0,1,5,2.30703,595,0,56
594,216.36,-110.57,0,1,7,0.758947,596,0,56
595,221.72,-110.42,0,1,8,2.9144,592,0,56
596,217.08,-110.33,0,1,8,1.03325,597,0,56
597,218.08,-110.07,0,1,10,999,-1,1,56
598,219.08,-114.61,0,1,9,4.03903,592,0,56
599,222.2,-111.42,0,1,7,1.10923,595,0,56
600,-33.6,119.32,0,1,5,2.13694,606,0,57
601,-35.4,113.21,0,1,8,1.96622,608,0,57
602,-36.76,114.66,0,1,8,2.72683,603,0,57
603,-34.1,115.26,0,1,8,0.700359,608,0,57
604,-39.54,113.68,0,1,4,1.80277,609,0,57
605,-31.4,114.49,0,1,5,2.58124,608,0,57
606,-34.09,117.24,0,1,8,2.67226,608,0,57
607,-35.72,118.54,0,1,6,2.08492,606,0,57
608,-33.98,114.57,0,1,9,999,-1,1,57
609,-38.38,112.3,0,1,5,2.86252,602,0,57
610,-60,-144.23,0,1,5,2.064,611,0,58
611,-59.76,-146.28,0,1,8,0.192091,614,0,58
612,-54.98,-153,0,1,3,3.60284,613,0,58
613,-57.64,-150.57,0,1,9,3.75422,615,0,58
614,-59.88,-146.43,0,1,8,0.863548,619,0,58
615,-58.89,-147.03,0,1,9,0.601667,619,0,58
616,-55.05,-148.88,0,1,5,3.09261,613,0,58
617,-60.17,-149.41,0,1,7,0.935354,618,0,58
618,-60.62,-150.23,0,1,7,2.99933,613,0,58
619,-59.47,-147.19,0,1,9,999,-1,1,58
620,-67.59,202.85,0,1,9,0.869771,625,0,59
621,-69.88,204.78,0,1,7,1.03078,626,0,59
622,-67.11,200.12,0,1,6,2.67152,629,0,59
623,-73.69,202.47,0,1,4,3.64018,626,0,59
624,-64.14,201.85,0,1,6,0.805235,629,0,59
625,-67.72,203.71,0,1,9,1.37,628,0,59
626,-70.91,204.82,0,1,7,2.92229,628,0,59
627,-68.97,206.53,0,1,6,1.97246,621,0,59
628,-68.77,202.83,0,1,10,999,-1,1,59
629,-64.92,201.65,0,1,6,2.92727,620,0,59
630,28.88,135.8,0,1,8,1.09458,631,0,60
631,29.97,135.9,0,1,8,1.53689,634,0,60
632,25.17,141.7,0,1,5,3.9493,638,0,60
633,26.78,137.69,0,1,10,1.56467,636,0,60
634,30.45,137.36,0,1,9,2.28324,636,0,60
635,27.39,135.23,0,1,8,1.83993,639,0,60
636,28.29,138.1,0,1,10,0.953408,638,0,60
637,29.65,141.31,0,1,7,2.76827,638,0,60
638,28.08,139.03,0,1,10,999,-1,1,60
639,27.66,137.05,0,1,9,1.08812,633,0,60
640,-97.54,-120.03,0,1,8,2.82002,648,0,61
641,-101.31,-119.31,0,1,6,1.09004,645,0,61
642,-103.28,-118.96,0,1,3,2.00085,641,0,61
643,-101.39,-123.91,0,1,5,2.564,649,0,61
644,-96.7,-123.76,0,1,7,1.24524,648,0,61
645,-100.3,-118.9,0,1,7,2.98237,640,0,61
646,-95.2,-122.39,0,1,6,2.03148,644,0,61
647,-95.58,-119.62,0,1,7,2.00242,640,0,61
648,-97.55,-122.85,0,1,8,1.85323,649,0,61
649,-99.34,-122.37,0,1,9,999,-1,1,61
650,15.02,-38.56,0,1,8,2.10052,657,0,62
651,12.54,-38.06,0,1,10,1.01213,659,0,62
652,8.41,-37.68,0,1,7,1.27012,654,0,62
653,11.63,-40.47,0,1,9,1.89589,657,0,62
654,9.55,-38.24,0,1,9,1.59261,658,0,62
655,13.04,-35.52,0,1,7,2.46293,659,0,62
656,12.58,-40.66,0,1,8,0.968813,653,0,62
657,13.01,-39.17,0,1,10,2.01675,658,0,62
658,11.13,-38.44,0,1,10,1.02728,659,0,62
659,11.66,-37.56,0,1,10,999,-1,1,62
660,141.7,211.04,0,1,10,1.84253,664,0,63
661,144.18,213.57,0,1,6,2.17884,668,0,63
662,137.52,212.43,0,1,8,0.931511,665,0,63
663,140.11,215.15,0,1,10,2.57769,664,0,63
664,140.88,212.69,0,1,10,1.44517,669,0,63
665,137.98,213.24,0,1,8,1.24632,667,0,63
666,139.18,214.17,0,1,9,0.27202,667,0,63
667,138.96,214.01,0,1,9,1.61929,663,0,63
668,143.15,211.65,0,1,8,1.57308,660,0,63
669,139.69,211.87,0,1,10,999,-1,1,63
670,157.27,-169.03,0,1,4,2.6319,671,0,64
671,159.89,-169.28,0,1,9,1.08812,672,0,64
672,159.57,-170.32,0,1,10,999,-1,1,64
673,162.1,-171.36,0,1,9,0.563027,677,0,64
674,161.3,-172.56,0,1,9,0.94921,677,0,64
675,159.34,-172.89,0,1,9,2.58026,672,0,64
676,162.58,-170.9,0,1,9,1.20207,678,0,64
677,161.63,-171.67,0,1,9,2.3187,678,0,64
678,162.93,-169.75,0,1,9,3.40799,672,0,64
679,164.47,-171.31,0,1,7,1.93396,676,0,64
680,73.51,-40.62,0,1,8,2.12269,683,0,65
681,72.39,-39.36,0,1,7,1.68582,680,0,65
682,71.34,-42.24,0,1,8,2.67808,683,0,65
683,73.98,-42.69,0,1,8,2.11816,687,0,65
684,74.56,-38.64,0,1,8,3.01942,687,0,65
685,77.15,-42.09,0,1,6,1.59816,687,0,65
686,72.82,-46.71,0,1,3,4.18402,683,0,65
687,75.69,-41.44,0,1,8,999,-1,1,65
688,79.59,-40.28,0,1,3,3.03804,685,0,65
689,69.89,-39.05,0,1,5,2.51915,681,0,65
690,18.53,14.93,0,1,6,1.67839,696,0,66
691,20.65,21.69,0,1,6,3.25615,692,0,66
692,17.4,21.49,0,1,7,3.02,699,0,66
693,22.03,23.44,0,1,2,2.22865,691,0,66
694,18.94,16.83,0,1,7,0.494772,698,0,66
695,16.69,22.29,0,1,5,1.06963,692,0,66
696,19.22,16.46,0,1,6,0.464004,694,0,66
697,16.47,17.37,0,1,8,1.44045,699,0,66
698,19.06,17.31,0,1,8,2.02514,699,0,66
699,17.4,18.47,0,1,9,999,-1,1,66
700,234.94,-180.68,0,1,6,0.43829,709,0,67
701,242.24,-180.94,0,1,6,0.936058,703,0,67
702,238,-182.12,0,1,10,0.286531,706,0,67
703,241.35,-180.65,0,1,6,1.55332,707,0,67
704,236.92,-186.12,0,1,4,3.94867,708,0,67
705,236.2,-180.58,0,1,7,2.36888,702,0,67
706,238.25,-181.98,0,1,10,999,-1,1,67
707,239.83,-180.97,0,1,9,1.87523,706,0,67
708,239.44,-183.08,0,1,8,1.62053,706,0,67
709,235.14,-180.29,0,1,6,1.09895,705,0,67
710,213.18,-160.05,0,1,10,1.20216,716,0,68
711,212.77,-163.18,0,1,7,0.550815,713,0,68
712,215.42,-161.39,0,1,10,1.39285,715,0,68
713,213.3,-163.03,0,1,7,2.68029,712,0,68
714,217.51,-160.09,0,1,8,1.06849,715,0,68
715,216.6,-160.65,0,1,10,1.06254,719,0,68
716,214.04,-159.21,0,1,10,2.27109,719,0,68
717,216.41,-158.24,0,1,8,1.40698,719,0,68
718,215.06,-157.49,0,1,8,1.9997,716,0,68
719,216.27,-159.64,0,1,10,999,-1,1,68
720,-49.92,-218.3,0,1,7,1.35418,725,0,69
721,-56.29,-220.96,0,1,4,3.04665,722,0,69
722,-55.24,-218.1,0,1,7,1.11415,726,0,69
723,-51.55,-215.86,0,1,9,0.737903,724,0,69
724,-52.21,-215.53,0,1,9,2.51603,725,0,69
725,-51.19,-217.83,0,1,9,2.62774,729,0,69
726,-54.71,-217.12,0,1,9,1.73104,729,0,69
727,-51.03,-212.95,0,1,5,1.63077,728,0,69
728,-50.98,-214.58,0,1,8,1.40118,723,0,69
729,-53.72,-218.54,0,1,9,999,-1,1,69
730,-195.83,-206.48,0,1,6,2.40521,738,0,70
731,-193.62,-201.98,0,1,6,2.72369,737,0,70
732,-191.42,-207.5,0,1,8,1.3618,733,0,70
733,-190.66,-206.37,0,1,8,1.73588,736,0,70
734,-191.15,-204.33,0,1,9,1.60313,736,0,70
735,-192.98,-206.73,0,1,10,1.42003,736,0,70
736,-192.19,-205.55,0,1,10,999,-1,1,70
737,-195.9,-203.47,0,1,6,4.25329,736,0,70
738,-194.54,-208.51,0,1,6,2.36685,735,0,70
739,-190.29,-203.69,0,1,8,1.07201,734,0,70
740,-16.82,-54.15,0,1,9,1.68618,749,0,71
741,-18.76,-58.58,0,1,8,1.47828,748,0,71
742,-18.73,-54.28,0,1,10,0.417735,743,0,71
743,-19.04,-54.56,0,1,10,0.698929,749,0,71
744,-17.74,-56.04,0,1,9,1.40431,749,0,71
745,-21.71,-52.01,0,1,5,3.69207,743,0,71
746,-20.98,-56.58,0,1,9,2.80071,743,0,71
747,-15.62,-54.2,0,1,7,1.20104,740,0,71
748,-17.38,-58.05,0,1,9,3.40993,749,0,71
749,-18.38,-54.79,0,1,10,999,-1,1,71
750,-219.01,56.44,0,1,8,1.0469,758,0,72
751,-217.59,56,0,1,9,0.769672,758,0,72
752,-216.43,58.02,0,1,9,2.02704,759,0,72
753,-215.34,55.15,0,1,9,0.805305,754,0,72
754,-216.07,54.81,0,1,9,2.38437,758,0,72
755,-215.3,55.75,0,1,8,0.60133,753,0,72
756,-217.06,51.05,0,1,5,3.88815,754,0,72
757,-217.21,62.32,0,1,3,4.15322,759,0,72
758,-218.29,55.68,0,1,9,2.67367,759,0,72
759,-218.43,58.35,0,1,9,999,-1,1,72
760,-139.44,6.57,0,1,8,0.999299,761,0,73
761,-139.75,5.62,0,1,8,0.740613,765,0,73
762,-138.42,4.68,0,1,10,1.3274,767,0,73
763,-139.93,2.76,0,1,10,1.7557,767,0,73
764,-136.27,0.78,0,1,6,3.27055,767,0,73
765,-140.49,5.65,0,1,8,2.28601,762,0,73
766,-136.78,5.03,0,1,8,1.67693,762,0,73
767,-138.28,3.36,0,1,10,999,-1,1,73
768,-143.15,3.89,0,1,7,3.18954,765,0,73
769,-137.54,-0.06,0,1,5,1.52265,764,0,73
770,-176.5,-92.25,0,1,8,1.55323,775,0,74
771,-173.68,-92.47,0,1,3,2.82858,770,0,74
772,-178.44,-89.21,0,1,9,0.657641,778,0,74
773,-178.37,-85.78,0,1,5,0.969997,776,0,74
774,-179.61,-91.76,0,1,7,1.34373,777,0,74
775,-177.96,-91.72,0,1,8,2.18002,777,0,74
776,-177.72,-86.5,0,1,5,2.80401,772,0,74
777,-179.71,-90.42,0,1,9,1.44931,778,0,74
778,-179.09,-89.11,0,1,9,999,-1,1,74
779,-178.93,-93.48,0,1,7,2.0096,775,0,74
780,-104.24,-22.2,0,1,11,0.687314,785,0,75
781,-105.71,-17.9,0,1,11,0.483324,782,0,75
782,-106.15,-18.1,0,1,11,1.37306,783,0,75
783,-105.37,-19.23,0,1,11,1.78194,784,0,75
784,-107,-19.95,0,1,11,0.797119,786,0,75
785,-104.92,-22.3,0,1,11,0.990202,789,0,75
786,-107.27,-19.2,0,1,11,3.17316,789,0,75
787,-105.9,-22.39,0,1,10,0.984127,785,0,75
788,-106.96,-21.78,0,1,10,1.83044,784,0,75
789,-104.9,-21.31,0,1,11,999,-1,1,75
790,-107.09,102.3,0,1,9,0.623942,798,0,76
791,-103.99,100.24,0,1,10,1.25873,794,0,76
792,-106.94,99.24,0,1,9,1.02942,799,0,76
793,-105.2,99.37,0,1,10,2.71488,794,0,76
794,-102.79,100.62,0,1,10,2.2865,795,0,76
795,-104.59,102.03,0,1,10,999,-1,1,76
796,-106.01,97.89,0,1,9,0.621688,799,0,76
797,-101.32,100.07,0,1,5,1.56952,794,0,76
798,-107.02,101.68,0,1,9,2.45508,795,0,76
799,-106.28,98.45,0,1,9,1.41874,793,0,76
800,191.03,-38.51,0,1,9,1.53938,808,0,77
801,190.59,-36.34,0,1,9,0.441024,806,0,77
802,191.6,-37,0,1,9,0.348274,808,0,77
803,190.71,-35.82,0,1,9,0.585232,806,0,77
804,192.39,-33.91,0,1,7,2.54371,803,0,77
805,189.33,-38.04,0,1,8,1.76377,800,0,77
806,191.03,-36.31,0,1,9,1.23842,808,0,77
807,187.75,-38.86,0,1,8,3.29862,800,0,77
808,191.87,-37.22,0,1,9,999,-1,1,77
809,197.95,-38.18,0,1,1,6.15532,808,0,77
810,107.73,-98.23,0,1,8,0.506956,814,0,78
811,113.03,-94.02,0,1,1,5.77936,813,0,78
812,106.85,-92.82,0,1,4,1.75183,818,0,78
813,109.06,-98.22,0,1,7,1.33003,810,0,78
814,107.24,-98.36,0,1,8,1.3808,815,0,78
815,107.53,-97.01,0,1,9,999,-1,1,78
816,106.98,-99.49,0,1,7,1.15952,814,0,78
817,105.06,-94.22,0,1,6,1.74545,818,0,78
818,106.77,-94.57,0,1,8,2.55562,815,0,78
819,109.27,-101.47,0,1,6,3.02729,816,0,78
820,-145.25,-203.84,0,1,6,1.72072,823,0,79
821,-148.78,-203.66,0,1,10,0.557846,825,0,79
822,-148.38,-200,0,1,10,3.52279,825,0,79
823,-146.4,-202.56,0,1,8,2.07539,825,0,79
824,-148.72,-198.86,0,1,7,1.18962,822,0,79
825,-148.24,-203.52,0,1,10,999,-1,1,79
826,-151.41,-203.88,0,1,6,0.178045,827,0,79
827,-151.55,-203.77,0,1,6,2.6842,828,0,79
828,-150.2,-201.45,0,1,9,2.32699,822,0,79
829,-147.65,-200.53,0,1,8,0.902117,822,0,79
830,-174.45,30.3,0,1,10,0.575855,838,0,80
831,-173.72,34.53,0,1,7,0.874641,837,0,80
832,-173.87,29.7,0,1,10,1.37638,838,0,80
833,-173.13,31.12,0,1,10,1.49566,836,0,80
834,-172.81,27.96,0,1,8,0.404476,839,0,80
835,-173.28,29.14,0,1,9,0.813448,832,0,80
836,-173.92,32.39,0,1,10,2.17187,838,0,80
837,-173.27,33.78,0,1,8,1.53447,836,0,80
838,-174.99,30.5,0,1,10,999,-1,1,80
839,-172.75,28.36,0,1,8,0.943025,835,0,80
840,164.66,-96.47,0,1,10,0.653066,845,0,81
841,164.18,-95.67,0,1,10,1.40432,845,0,81
842,162.5,-93.42,0,1,7,2.808,841,0,81
843,161.91,-99.23,0,1,8,1.64615,849,0,81
844,166.98,-98.99,0,1,7,1.79836,847,0,81
845,164.38,-97.06,0,1,10,0.438631,846,0,81
846,164.7,-97.36,0,1,10,1.7151,849,0,81
847,165.93,-97.53,0,1,9,1.24169,846,0,81
848,162.35,-96.76,0,1,9,1.74416,849,0,81
849,163.24,-98.26,0,1,10,999,-1,1,81
850,-125.11,239.17,0,1,10,0.93622,853,0,82
851,-127.74,239.04,0,1,9,1.07298,857,0,82
852,-126.09,238.37,0,1,8,0.502199,859,0,82
853,-125.33,240.08,0,1,10,999,-1,1,82
854,-127.26,236.97,0,1,8,1.14612,857,0,82
855,-124.95,237.46,0,1,8,1.71746,850,0,82
856,-123.56,243.14,0,1,4,3.53504,853,0,82
857,-127.82,237.97,0,1,9,1.65218,859,0,82
858,-128.17,242.93,0,1,7,3.91369,851,0,82
859,-126.38,238.78,0,1,9,1.32853,850,0,82
860,183.26,-19.25,0,1,10,1.46184,861,0,83
861,182.47,-18.02,0,1,10,1.39169,869,0,83
862,179.67,-16.13,0,1,8,1.11759,865,0,83
863,180.59,-18.95,0,1,10,1.21742,869,0,83
864,185.14,-17.31,0,1,8,2.70148,860,0,83
865,180.44,-15.32,0,1,8,0.421068,868,0,83
866,182.8,-20.14,0,1,7,1.00184,860,0,83
867,180.89,-17.35,0,1,10,0.529243,869,0,83
868,180.86,-15.29,0,1,9,2.06022,867,0,83
869,181.09,-17.84,0,1,10,999,-1,1,83
870,34.47,-204.47,0,1,10,0.216341,877,0,84
871,38.61,-202.45,0,1,6,3.84912,876,0,84
872,36.9,-206.99,0,1,9,1.46492,878,0,84
873,32.5,-205.11,0,1,9,0.894424,875,0,84
874,32.87,-201.65,0,1,6,2.63137,876,0,84
875,33.3,-205.51,0,1,9,1.5654,870,0,84
876,34.87,-203.36,0,1,10,1.0655,877,0,84
877,34.35,-204.29,0,1,10,999,-1,1,84
878,35.66,-206.21,0,1,9,2.10801,870,0,84
879,34.85,-207.33,0,1,8,1.38221,878,0,84
880,168.7,18.17,0,1,9,0.260192,881,0,85
881,168.69,17.91,0,1,9,1.19403,885,0,85
882,166.5,21.44,0,1,8,2.16668,888,0,85
883,165.92,15.71,0,1,8,1.43838,887,0,85
884,166.7,23.17,0,1,4,1.74152,882,0,85
885,167.73,17.2,0,1,9,1.20879,889,0,85
886,165.17,19.06,0,1,10,0.689643,888,0,85
887,167.32,16.04,0,1,8,1.23032,885,0,85
888,165.77,19.4,0,1,10,999,-1,1,85
889,166.57,17.54,0,1,9,2.02475,888,0,85
890,204.38,188.39,0,1,7,2.36435,893,0,86
891,202.49,185.36,0,1,7,1.53843,892,0,86
892,203.87,184.68,0,1,8,1.38279,893,0,86
893,204.12,186.04,0,1,8,3.68013,895,0,86
894,206.86,185.1,0,1,7,2.89676,893,0,86
895,204.59,182.39,0,1,8,999,-1,1,86
896,207.51,185.76,0,1,6,0.926324,894,0,86
897,205.92,178.02,0,1,3,2.33076,899,0,86
898,203.3,189.14,0,1,5,1.31488,890,0,86
899,203.77,178.92,0,1,3,3.56557,895,0,86
900,-196.94,116.3,0,1,9,1.11319,983,0,87
901,-194.01,115.29,0,1,8,0.608277,906,0,87
902,-193.9,115.97,0,1,8,0.392043,906,0,87
903,-195.3,116.81,0,1,9,0.843153,909,0,87
904,-197.64,114.16,0,1,8,2.25158,900,0,87
905,-189.43,119.72,0,1,2,4.67986,908,0,87
906,-193.59,115.73,0,1,8,2.0225,903,0,87
907,-198.05,119.47,0,1,6,2.24611,983,0,87
908,-193.72,121.59,0,1,4,4.56606,909,0,87
909,-195.77,117.51,0,1,10,999,-1,1,87
910,-55.8,-168.45,0,1,9,0.747056,916,0,88
911,-57.02,-164.6,0,1,9,0.400249,912,0,88
912,-56.93,-164.99,0,1,9,1.72838,917,0,88
913,-60.55,-166.69,0,1,6,2.114,915,0,88
914,-53.87,-166.5,0,1,8,2.04277,916,0,88
915,-58.94,-168.06,0,1,9,2.56415,917,0,88
916,-55.14,-168.1,0,1,9,0.737572,919,0,88
917,-56.76,-166.71,0,1,10,1.39702,919,0,88
918,-55.56,-171.14,0,1,7,2.70069,910,0,88
919,-55.7,-167.62,0,1,10,999,-1,1,88
920,-168.16,235.61,0,1,6,2.10669,925,0,89
921,-166.11,231.76,0,1,9,1.30385,928,0,89
922,-168.75,229.23,0,1,5,2.90064,926,0,89
923,-163.95,231.73,0,1,8,1.64625,928,0,89
924,-168.71,233.22,0,1,9,3.49314,928,0,89
925,-166.26,234.7,0,1,8,2.20492,928,0,89
926,-165.91,229.82,0,1,7,1.95027,921,0,89
927,-165.69,235.33,0,1,7,0.849586,925,0,89
928,-165.25,232.74,0,1,9,999,-1,1,89
929,-160.39,231.55,0,1,2,3.56454,923,0,89
930,173.11,-0.94,0,1,7,1.35074,934,0,90
931,174.7,1.8,0,1,6,1.96084,938,0,90
932,180.34,-3.59,0,1,5,1.31244,937,0,90
933,176.55,-1.46,0,1,10,999,-1,1,90
934,174.45,-1.11,0,1,7,2.12897,933,0,90
935,177.32,-2.84,0,1,9,1.58029,933,0,90
936,176.94,0.86,0,1,9,0.876649,938,0,90
937,179.06,-3.3,0,1,7,1.79977,935,0,90
938,176.15,0.48,0,1,9,1.98081,933,0,90
939,180.53,-0.46,0,1,7,3.82498,936,0,90
940,-18.19,-142.34,0,1,9,1.50748,946,0,91
941,-17.83,-143.33,0,1,8,1.05343,940,0,91
942,-20.13,-142.57,0,1,9,0.364002,948,0,91
943,-16,-138.99,0,1,7,2.28615,944,0,91
944,-17.16,-140.96,0,1,9,0.265705,946,0,91
945,-16.09,-141.65,0,1,8,1.27318,944,0,91
946,-17.41,-141.05,0,1,9,3.18868,948,0,91
947,-23.35,-140.55,0,1,4,2.77849,949,0,91
948,-20,-142.91,0,1,9,999,-1,1,91
949,-20.95,-139.15,0,1,8,3.51694,942,0,91
950,-103.17,-18.2,0,1,10,2.42918,783,0,75
951,173.98,-23.51,0,1,1,5.92284,975,0,83
952,-162.75,180.43,0,1,1,999,-1,0,-1
953,-36.81,-147.86,0,1,1,999,-1,0,-1
954,-83.46,-79.25,0,1,1,999,-1,0,-1
955,-191.16,-157.57,0,1,1,999,-1,0,-1
956,33.24,95.98,0,1,1,7.619,985,0,-1
957,132.75,-193.68,0,1,1,999,-1,0,-1
958,-10.07,89.02,0,1,1,999,-1,0,-1
959,85.92,-193.57,0,1,1,999,-1,0,-1
960,-16.59,-3.14,0,1,1,999,-1,0,-1
961,-187.05,-203.04,0,1,4,3.30455,739,0,70
962,180.19,-126.42,0,1,11,999,-1,1,92
963,198.84,-45.6,0,1,1,999,-1,0,-1
964,191.66,-150.79,0,1,1,999,-1,0,-1
965,16,-216.7,0,1,1,999,-1,0,-1
966,-83.29,-28.25,0,1,10,999,-1,1,93
967,109.24,-2.55,0,1,1,999,-1,0,-1
968,202.04,-209.9,0,1,1,999,-1,0,-1
969,90.83,-147.56,0,1,1,7.20814,583,0,55
970,-87.26,-35.91,0,1,1,7.70144,58,0,93
971,-29.83,-179.48,0,1,1,999,-1,0,-1
972,-215.47,-13,0,1,1,999,-1,0,-1
973,117.71,223.38,0,1,1,6.14916,997,0,48
974,-180.88,-153.62,0,1,1,999,-1,0,-1
975,177.9,-27.95,0,1,1,9.21988,866,0,83
976,17.77,124.99,0,1,1,999,-1,0,-1
977,118.77,29.52,0,1,5,3.10821,264,0,24
978,98.01,143.93,0,1,1,999,-1,0,-1
979,-7.74,-33.92,0,1,5,0.749668,542,0,51
980,-44.46,-42.13,0,1,1,999,-1,0,-1
981,17.67,-137.21,0,1,1,999,-1,0,-1
982,159.21,-38.94,0,1,1,999,-1,0,-1
983,-197.28,117.36,0,1,9,1.51743,909,0,87
984,-14.81,28.18,0,1,1,8.00705,991,0,-1
985,28.97,89.67,0,1,1,999,-1,0,-1
986,-146.53,-117.83,0,1,1,999,-1,0,-1
987,-6.62,-92.72,0,1,1,6.82985,539,0,50
988,192.11,32,0,1,1,999,-1,0,-1
989,-80.31,123.75,0,1,1,999,-1,0,-1
990,-90.77,144.87,0,1,1,999,-1,0,-1
991,-22.33,30.93,0,1,1,999,-1,0,-1
992,104.13,-176.38,0,1,1,999,-1,0,-1
993,133.83,139.75,0,1,1,9.26286,169,0,15
994,-75.05,-143.18,0,1,1,999,-1,0,-1
995,-144.71,21.3,0,1,1,999,-1,0,-1
996,74.21,180.97,0,1,1,999,-1,0,-1
997,114.35,218.23,0,1,1,7.88767,519,0,48
998,35.78,65.42,0,1,1,999,-1,0,-1
999,118.93,-222.89,0,1,1,999,-1,0,-1
