index,x,y,layer,weight,rho,delta,nh,isSeed,clusterId
499,8.87,-32.49,0,1,257,1.62496,474,0,0
500,3.31,-12.63,0,1,276,2.23182,443,0,0
501,62.98,-49.04,0,1,263,1.03769,480,0,0
502,19.05,-43.24,0,1,236,1.1044,427,0,0
503,21.35,-16.11,0,1,272,1.02303,478,0,0
504,5.39,-25.44,0,1,259,1.64757,452,0,0
505,11.71,-13.85,0,1,272,1.54496,477,0,0
506,6.5,-11.77,0,1,279,0.470956,507,0,0
507,6.97,-11.8,0,1,279,2.05061,433,0,0
508,54.44,-63.57,0,1,267,0.680076,487,0,0
509,63.22,-49.23,0,1,259,0.306105,501,0,0
510,58.89,-63.72,0,1,281,0.827648,483,0,0
511,20.45,-15.68,0,1,267,0.997447,503,0,0
512,15.61,-14.65,0,1,275,0.546443,494,0,0
513,63.23,-62.36,0,1,263,0.765312,534,0,0
514,8.99,-11.95,0,1,276,1.35093,470,0,0
515,5.27,-26.27,0,1,258,0.83863,504,0,0
516,6.52,-27.53,0,1,262,2.4016,441,0,0
517,3.48,-23.87,0,1,257,1.33686,464,0,0
518,11.32,-35.98,0,1,243,2.1157,405,0,0
519,65.21,-61.21,0,1,256,0.861622,484,0,0
520,34.58,-55.64,0,1,249,0.760065,446,0,0
521,54.22,-63.63,0,1,266,0.228033,508,0,0
522,30.09,-53.35,0,1,248,2.8176,454,0,0
523,2.74,-20.95,0,1,265,2.12229,466,0,0
524,4.78,-11.69,0,1,275,1.48122,486,0,0
525,64.35,-62.76,0,1,258,0.475075,534,0,0
526,4.02,-24.89,0,1,249,1.15412,517,0,0
527,58,-63.7,0,1,284,1.06888,483,0,0
528,14.83,-13.79,0,1,273,1.16103,512,0,0
529,4.8,-26.81,0,1,255,0.71589,515,0,0
530,1.18,-12.5,0,1,272,2.13396,500,0,0
531,28.06,-51.72,0,1,247,2.60342,522,0,0
532,62.22,-63.36,0,1,266,0.784471,539,0,0
533,63.95,-49.85,0,1,262,1.26372,501,0,0
534,63.99,-62.45,0,1,264,1.61555,484,0,0
535,8.84,-11.13,0,1,275,0.833606,514,0,0
536,46.06,-30.11,0,1,259,1.41877,457,0,0
537,67.03,-58.95,0,1,248,1.15117,491,0,0
538,9.2,-35,0,1,233,2.33555,518,0,0
539,62.07,-64.13,0,1,266,1.0538,559,0,0
540,64.42,-48.14,0,1,238,1.62114,509,0,0
541,59.29,-41.95,0,1,244,2.36222,398,0,0
542,62.92,-65.45,0,1,257,1.57,539,0,0
543,67.34,-57.71,0,1,254,1.80801,491,0,0
544,4.77,-10.79,0,1,274,0.900055,524,0,0
545,7.46,-31.17,0,1,258,1.6556,474,0,0
546,5.36,-28.76,0,1,253,1.69071,516,0,0
547,67.44,-60.62,0,1,246,1.17107,563,0,0
548,19.16,-14.62,0,1,256,1.66964,511,0,0
549,61.47,-44.5,0,1,245,2.09538,481,0,0
550,57.58,-39.07,0,1,244,1.63169,473,0,0
551,27.45,-51.54,0,1,246,0.636002,531,0,0
552,44.06,-61.46,0,1,250,1.68834,495,0,0
553,6.56,-9.89,0,1,272,1.88096,506,0,0
554,51.02,-64.14,0,1,252,2.14182,555,0,0
555,53.09,-64.69,0,1,258,0.521534,567,0,0
556,20.68,-45.44,0,1,231,2.73804,502,0,0
557,2,-19.78,0,1,264,1.38438,523,0,0
558,12.1,-39.09,0,1,221,3.20632,518,0,0
559,61.31,-64.86,0,1,266,1.90011,496,0,0
560,-0.8,-10,0,1,266,0.63008,562,0,0
561,2.83,-26.13,0,1,240,1.71863,526,0,0
562,-1.17,-10.51,0,1,270,1.54564,569,0,0
563,67.49,-61.79,0,1,248,2.35261,519,0,0
564,32.88,-55.62,0,1,244,1.37524,454,0,0
565,12.44,-13,0,1,271,1.12045,505,0,0
566,53.98,-64.91,0,1,262,1.30231,521,0,0
567,53.53,-64.97,0,1,258,0.453983,566,0,0
568,23.33,-48.73,0,1,231,3.5116,393,0,0
569,-2.68,-10.84,0,1,271,4.20181,530,0,0
570,59.64,-66.01,0,1,268,2.40969,510,0,0
571,10.27,-11.08,0,1,272,1.43087,535,0,0
572,8.49,-10.25,0,1,272,0.947048,535,0,0
573,-0.22,-8.88,0,1,263,1.26127,560,0,0
574,65.31,-50.72,0,1,254,1.12605,576,0,0
575,34.25,-56.72,0,1,236,1.12929,520,0,0
576,64.37,-50.1,0,1,255,0.488776,533,0,0
577,49.85,-32.72,0,1,257,1.56118,472,0,0
578,-0.65,-7.88,0,1,261,1.08853,573,0,0
579,0.39,-8.73,0,1,262,0.628172,573,0,0
580,56.3,-37.2,0,1,235,1.57686,590,0,0
581,6.92,-32.11,0,1,247,1.08407,545,0,0
582,54.02,-65.1,0,1,258,0.19416,566,0,0
583,13.68,-12.77,0,1,261,1.26115,565,0,0
584,-2.47,-16.14,0,1,257,1.60561,596,0,0
585,67.4,-53.66,0,1,251,3.48691,493,0,0
586,62.58,-66.48,0,1,255,1.06902,594,0,0
587,42.72,-25.95,0,1,232,1.94116,627,0,0
588,14.93,-41.82,0,1,220,0.420119,595,0,0
589,65.81,-50.88,0,1,249,0.416175,610,0,0
590,57.41,-38.32,0,1,240,0.769026,550,0,0
591,21.26,-47,0,1,223,1.66433,556,0,0
592,66.58,-63.93,0,1,243,1.57136,622,0,0
593,-0.44,-7.35,0,1,260,0.570088,578,0,0
594,61.56,-66.8,0,1,259,1.95604,559,0,0
595,14.51,-41.83,0,1,222,2.74401,420,0,0
596,-1.45,-17.38,0,1,260,4.20268,557,0,0
597,-3.44,-11.4,0,1,267,0.944034,569,0,0
598,65.51,-65.4,0,1,251,2.59049,542,0,0
599,28.75,-53.11,0,1,239,1.36132,522,0,0
600,65.72,-50.02,0,1,235,0.811236,574,0,0
601,67.66,-53.56,0,1,248,0.278569,585,0,0
602,1.51,-20.69,0,1,253,0.19105,605,0,0
603,42.18,-61.56,0,1,236,1.88266,552,0,0
604,18.56,-12.77,0,1,247,1.94486,548,0,0
605,1.37,-20.56,0,1,254,1.00265,557,0,0
606,41.43,-24.82,0,1,229,1.71494,587,0,0
607,11.59,-39.73,0,1,208,0.818352,558,0,0
608,-2.88,-9.32,0,1,257,1.5331,569,0,0
609,33.03,-19.43,0,1,235,2.08346,490,0,0
610,66.15,-51.12,0,1,250,0.930379,574,0,0
611,52.5,-65.65,0,1,242,1.12681,555,0,0
612,16.85,-43.51,0,1,216,2.2165,502,0,0
613,24.43,-15.3,0,1,245,2.47342,626,0,0
614,14.73,-42.12,0,1,217,0.360555,588,0,0
615,66,-49.62,0,1,229,0.488263,600,0,0
616,7.2,-7.83,0,1,262,2.15713,553,0,0
617,10.49,-38.61,0,1,212,1.68003,558,0,0
618,65.96,-49.31,0,1,227,0.312568,615,0,0
619,46.76,-29.56,0,1,250,0.890223,536,0,0
620,18.48,-45.21,0,1,219,2.0508,502,0,0
621,66.52,-51.24,0,1,243,0.388969,610,0,0
622,67.74,-64.99,0,1,246,0.693111,641,0,0
623,20.88,-12.67,0,1,230,2.04353,626,0,0
624,34.79,-57.42,0,1,234,0.88408,575,0,0
625,3.74,-28.82,0,1,237,1.62111,546,0,0
626,22.2,-14.23,0,1,245,2.06323,503,0,0
627,44.47,-26.79,0,1,233,3.55508,457,0,0
628,67.71,-65.03,0,1,245,0.05,622,0,0
629,56.36,-65.84,0,1,260,2.55525,566,0,0
630,65.36,-66.02,0,1,249,0.637883,598,0,0
631,-2.22,-18.07,0,1,252,1.03392,596,0,0
632,69.11,-55.06,0,1,243,2.08626,601,0,0
633,48.41,-65.18,0,1,227,0.528013,635,0,0
634,68.18,-51.62,0,1,234,1.70294,621,0,0
635,48.09,-64.76,0,1,236,2.6353,642,0,0
636,68.39,-53.39,0,1,241,0.749529,601,0,0
637,57,-66.2,0,1,255,0.734302,629,0,0
638,53.83,-66.42,0,1,239,0.958016,678,0,0
639,68.8,-64.25,0,1,249,1.34239,641,0,0
640,39.34,-22.91,0,1,232,1.86473,497,0,0
641,68.24,-65.47,0,1,250,2.09995,653,0,0
642,45.87,-63.34,0,1,236,2.32697,495,0,0
643,47.4,-64.9,0,1,228,0.704058,635,0,0
644,-1.94,-19.91,0,1,247,1.86118,631,0,0
645,69.99,-62.98,0,1,249,3.04345,641,0,0
646,-3.26,-17.36,0,1,251,1.25925,631,0,0
647,63.53,-44.63,0,1,227,2.0641,549,0,0
648,67.4,-67.38,0,1,246,1.32457,653,0,0
649,61.41,-67.8,0,1,253,1.01119,594,0,0
650,3.28,-29.41,0,1,234,0.748131,625,0,0
651,70.82,-59.42,0,1,240,3.5867,547,0,0
652,12.22,-8.98,0,1,246,2.86575,571,0,0
653,66.41,-66.5,0,1,250,1.42127,598,0,0
654,9.41,-7.81,0,1,254,2.21009,616,0,0
655,24.38,-14.05,0,1,232,1.251,613,0,0
656,3.96,-6.24,0,1,252,3.60911,616,0,0
657,53.67,-33.4,0,1,225,3.3077,436,0,0
658,40.63,-61.55,0,1,234,1.55003,603,0,0
659,43.63,-63.32,0,1,226,1.90906,552,0,0
660,17.13,-10.19,0,1,233,2.9498,604,0,0
661,59.84,-39.03,0,1,221,2.26035,550,0,0
662,10.15,-39.65,0,1,194,1.09417,617,0,0
663,67.42,-48.26,0,1,203,1.79836,618,0,0
664,70.41,-55.94,0,1,232,1.56984,632,0,0
665,-4.21,-17.33,0,1,246,0.950474,646,0,0
666,13.16,-9.52,0,1,243,1.08407,652,0,0
667,56.31,-67.22,0,1,243,1.23147,637,0,0
668,2.16,-28.41,0,1,226,1.50147,650,0,0
669,7.47,-35.84,0,1,219,1.92315,538,0,0
670,69.33,-66.56,0,1,244,1.54149,641,0,0
671,13.28,-9.3,0,1,241,0.250599,666,0,0
672,2.01,-28.75,0,1,225,0.371618,668,0,0
673,-3.67,-20.17,0,1,238,1.74943,644,0,0
674,36.19,-59.16,0,1,234,2.79079,698,0,0
675,66.29,-68.74,0,1,244,1.75548,648,0,0
676,71.94,-56.11,0,1,214,1.53941,664,0,0
677,-5.12,-7.96,0,1,248,2.62053,608,0,0
678,54.6,-66.99,0,1,242,1.7254,667,0,0
679,1.52,-28.67,0,1,220,0.496488,672,0,0
680,63.6,-69.54,0,1,238,2.23224,704,0,0
681,-4.55,-18.14,0,1,242,0.878464,665,0,0
682,68.93,-50.87,0,1,220,1.06066,634,0,0
683,0.24,-4.89,0,1,244,2.55225,593,0,0
684,53.58,-67.2,0,1,228,0.819084,638,0,0
685,59.24,-68,0,1,252,2.0298,570,0,0
686,-5.88,-16.21,0,1,237,2.0108,665,0,0
687,7.98,-37.27,0,1,213,1.51822,669,0,0
688,21.44,-48.62,0,1,206,1.62997,591,0,0
689,72.62,-59.12,0,1,223,1.82483,651,0,0
690,71.61,-63.42,0,1,238,1.67869,645,0,0
691,-3.37,-5.72,0,1,248,3.35288,593,0,0
692,45.9,-26.07,0,1,219,1.60103,627,0,0
693,0.12,-28.09,0,1,212,1.51539,679,0,0
694,-0.07,-4.71,0,1,243,0.358469,683,0,0
695,70.73,-53.56,0,1,212,2.20781,632,0,0
696,68.16,-69.34,0,1,231,1.9639,675,0,0
697,59.32,-37.35,0,1,212,1.75864,661,0,0
698,38.61,-60.55,0,1,235,3.71012,603,0,0
699,67.28,-70,0,1,227,0.4901,724,0,0
700,-5.77,-17.52,0,1,231,1.31461,686,0,0
701,25.56,-13.42,0,1,217,1.33765,655,0,0
702,61.22,-39.53,0,1,207,1.46779,661,0,0
703,-8.21,-7.77,0,1,233,1.214,729,0,0
704,61.37,-69.44,0,1,239,1.64049,649,0,0
705,72.15,-54.55,0,1,210,1.57407,676,0,0
706,59.15,-68.94,0,1,247,0.944301,685,0,0
707,68,-69.82,0,1,225,0.505969,696,0,0
708,-9.01,-9.39,0,1,231,0.653759,729,0,0
709,-1.38,-4.94,0,1,241,1.33004,694,0,0
710,-8.11,-13.08,0,1,235,3.84315,686,0,0
711,4.49,-4.95,0,1,243,1.39463,656,0,0
712,66.26,-70.62,0,1,224,0.186012,720,0,0
713,-8.86,-7.95,0,1,230,0.525547,734,0,0
714,2.71,-32.54,0,1,207,3.18148,650,0,0
715,58.96,-69.1,0,1,245,0.248394,706,0,0
716,62.55,-70.65,0,1,220,1.52794,680,0,0
717,53.59,-67.88,0,1,220,0.680074,684,0,0
718,66.36,-70.28,0,1,225,0.339708,720,0,0
719,20.88,-48.71,0,1,205,0.567187,688,0,0
720,66.11,-70.51,0,1,227,0.844038,724,0,0
721,-5.6,-19.01,0,1,228,0.190263,723,0,0
722,56.6,-68.43,0,1,247,2.26559,637,0,0
723,-5.59,-18.82,0,1,229,1.24258,681,0,0
724,66.79,-70.01,0,1,230,1.36488,675,0,0
725,36.14,-19.93,0,1,221,3.14994,609,0,0
726,-8.98,-10.49,0,1,230,1.10041,708,0,0
727,9.36,-5.64,0,1,242,2.17058,654,0,0
728,49.78,-29.49,0,1,221,3.02081,619,0,0
729,-8.94,-8.74,0,1,233,3.89882,677,0,0
730,11.16,-6.55,0,1,232,2.01695,727,0,0
731,-9.48,-8.7,0,1,230,0.502493,734,0,0
732,63.7,-42.52,0,1,211,2.11684,647,0,0
733,23.23,-12.03,0,1,217,2.32441,655,0,0
734,-9.05,-8.44,0,1,230,0.319531,729,0,0
735,69.73,-69.96,0,1,230,1.68799,696,0,0
736,72.02,-65.97,0,1,240,2.75394,670,0,0
737,71.63,-67.42,0,1,236,1.50153,736,0,0
738,7.37,-4.68,0,1,236,2.20946,727,0,0
739,-4.93,-21.55,0,1,221,1.86869,673,0,0
740,25.14,-12.41,0,1,209,1.09385,701,0,0
741,73.27,-65.01,0,1,232,1.5761,736,0,0
742,14.13,-7.58,0,1,230,1.91857,671,0,0
743,-2.48,-25.26,0,1,208,3.84303,693,0,0
744,-6.37,-18.23,0,1,225,0.929569,700,0,0
745,-5.52,-5.28,0,1,232,2.19456,691,0,0
746,3.83,-3.64,0,1,234,1.46687,711,0,0
747,-5.89,-4.75,0,1,230,0.646375,745,0,0
748,13.48,-43.7,0,1,191,2.01467,614,0,0
749,71.33,-51.92,0,1,195,0.645368,761,0,0
750,46.51,-25.19,0,1,202,1.07074,692,0,0
751,-9.59,-13.33,0,1,222,1.50097,710,0,0
752,-10.01,-14.51,0,1,212,1.25252,751,0,0
753,60.11,-70.67,0,1,227,1.76082,704,0,0
754,74.16,-67,0,1,221,2.17996,741,0,0
755,12.55,-6.17,0,1,224,1.44101,730,0,0
756,-10.55,-11.15,0,1,215,1.70309,726,0,0
757,29.64,-14.25,0,1,203,4.16357,701,0,0
758,-8.55,-6.04,0,1,228,1.76309,703,0,0
759,7.43,-3.85,0,1,232,0.832166,738,0,0
760,-10.66,-11.47,0,1,214,0.338379,756,0,0
761,71.82,-52.34,0,1,195,1.636,695,0,0
762,43.13,-64.51,0,1,213,1.11973,783,0,0
763,-10.85,-8.28,0,1,218,1.43293,731,0,0
764,12.14,-42.84,0,1,189,1.59223,748,0,0
765,23.21,-11.33,0,1,212,0.700285,733,0,0
766,52.61,-68.7,0,1,214,1.27781,717,0,0
767,-9.68,-15.9,0,1,210,0.155564,771,0,0
768,74.41,-69.05,0,1,214,1.528,815,0,0
769,26.65,-12.75,0,1,198,1.27945,701,0,0
770,71.61,-50.85,0,1,189,1.10603,749,0,0
771,-9.79,-16.01,0,1,210,1.51605,752,0,0
772,-5.99,-20.21,0,1,217,1.26178,721,0,0
773,40.48,-63.58,0,1,217,1.69009,783,0,0
774,-1.11,-29.39,0,1,190,1.78966,693,0,0
775,-0.31,-3.07,0,1,234,1.65747,694,0,0
776,45.63,-24.28,0,1,200,1.2659,750,0,0
777,-1.97,-2.76,0,1,227,1.16765,824,0,0
778,74.6,-61.17,0,1,214,2.06422,784,0,0
779,52.21,-29.67,0,1,201,1.23175,803,0,0
780,30.04,-13.95,0,1,199,0.500001,757,0,0
781,-8.17,-4.56,0,1,226,1.52801,758,0,0
782,75.49,-64.24,0,1,215,0.541298,786,0,0
783,42.06,-64.18,0,1,217,1.79011,659,0,0
784,75.43,-63.06,0,1,214,1.18152,782,0,0
785,64.31,-72.63,0,1,210,2.64915,716,0,0
786,75.26,-64.73,0,1,216,2.00961,741,0,0
787,63.56,-41.04,0,1,195,1.48661,732,0,0
788,-3.24,-25.86,0,1,205,0.968298,743,0,0
789,70.56,-48.51,0,1,184,2.56478,770,0,0
790,-7.95,-17.94,0,1,211,1.60639,744,0,0
791,7.24,-1.47,0,1,201,2.38757,759,0,0
792,69.84,-71.78,0,1,218,1.81838,826,0,0
793,75.79,-62.13,0,1,209,0.997247,784,0,0
794,63.45,-40.4,0,1,191,0.649384,787,0,0
795,-1.74,-29.67,0,1,184,0.68942,774,0,0
796,76.63,-64.72,0,1,214,1.23693,782,0,0
797,3.97,-35.52,0,1,196,3.23543,714,0,0
798,-9.64,-4.78,0,1,218,1.48637,781,0,0
799,58.1,-33.18,0,1,186,4.3448,697,0,0
800,-5.56,-2.68,0,1,226,2.09614,747,0,0
801,76.39,-67.12,0,1,213,1.62865,815,0,0
802,75.05,-57.29,0,1,193,3.042,689,0,0
803,51.17,-29.01,0,1,204,1.47054,728,0,0
804,14.07,-5.1,0,1,215,1.85884,755,0,0
805,37.4,-61.85,0,1,215,1.77598,698,0,0
806,45.71,-23.45,0,1,192,0.833846,776,0,0
807,-11.93,-8.31,0,1,210,1.08042,763,0,0
808,21.03,-51.56,0,1,177,2.85395,719,0,0
809,14.24,-45.31,0,1,184,1.78037,748,0,0
810,-3.4,-1.91,0,1,232,3.30056,775,0,0
811,39.1,-63.27,0,1,210,1.41439,773,0,0
812,63.74,-73.21,0,1,205,0.813202,785,0,0
813,-7.79,-2.55,0,1,217,2.04561,781,0,0
814,-4.92,-25.13,0,1,199,1.83175,788,0,0
815,75.89,-68.67,0,1,215,2.40453,754,0,0
816,2.37,-0.81,0,1,212,2.60002,829,0,0
817,18.27,-49.12,0,1,183,2.64201,719,0,0
818,72.14,-50.55,0,1,182,0.609014,770,0,0
819,29.41,-13.2,0,1,192,0.97949,780,0,0
820,62.24,-73.2,0,1,203,1.50003,812,0,0
821,53.55,-70.28,0,1,206,1.83848,766,0,0
822,5.22,-0.67,0,1,198,2.17265,791,0,0
823,75.18,-55.48,0,1,186,1.81466,802,0,0
824,-2.52,-1.73,0,1,227,0.898221,810,0,0
825,75.48,-55.55,0,1,183,0.308061,823,0,0
826,71.57,-72.34,0,1,220,3.00832,735,0,0
827,44.09,-22.59,0,1,190,1.83412,806,0,0
828,77.7,-67.05,0,1,211,1.31187,801,0,0
829,-0.23,-0.82,0,1,216,2.25142,775,0,0
830,31.63,-60.32,0,1,178,4.28901,624,0,0
831,-12.67,-14.52,0,1,191,2.66002,752,0,0
832,47.64,-24.11,0,1,183,1.56311,750,0,0
833,54.12,-29.28,0,1,180,1.94941,779,0,0
834,64.38,-73.64,0,1,204,0.771035,812,0,0
835,-12.8,-8.7,0,1,203,0.953415,807,0,0
836,-2.67,-0.81,0,1,221,0.932148,824,0,0
837,9.29,-0.78,0,1,190,2.16301,791,0,0
838,78.18,-69.49,0,1,202,1.86574,845,0,0
839,73.62,-71.98,0,1,208,2.08137,826,0,0
840,2.7,-0.02,0,1,201,0.856154,816,0,0
841,-0.43,-0.07,0,1,208,0.776209,829,0,0
842,13.72,-3.9,0,1,210,1.25,804,0,0
843,0.41,0.03,0,1,207,0.845931,841,0,0
844,14.91,-4.25,0,1,202,1.19503,804,0,0
845,76.41,-70.08,0,1,212,1.50284,815,0,0
846,12.41,-2.9,0,1,205,1.64806,842,0,0
847,-5.44,-0.96,0,1,216,1.72418,800,0,0
848,70.41,-46.58,0,1,166,1.93582,789,0,0
849,30.41,-12.64,0,1,175,1.14612,819,0,0
850,63.59,-38.88,0,1,181,1.52643,794,0,0
851,40.23,-65.5,0,1,194,1.93621,773,0,0
852,-9.1,0.63,0,1,204,1.23879,860,0,0
853,54.88,-29.31,0,1,174,0.760594,833,0,0
854,4.77,0.64,0,1,185,1.38514,822,0,0
855,-5.99,-0.05,0,1,213,1.0633,847,0,0
856,79.29,-70.91,0,1,196,1.80236,838,0,0
857,59.37,-73.55,0,1,208,2.97356,753,0,0
858,2.2,1.49,0,1,190,1.59063,840,0,0
859,-10.89,0.13,0,1,199,1.85852,852,0,0
860,-8.55,-0.48,0,1,212,2.20511,813,0,0
861,78.42,-72.73,0,1,201,0.979899,877,0,0
862,6.06,0.18,0,1,181,1.19503,822,0,0
863,20.29,-6.98,0,1,195,4.50441,660,0,0
864,74.59,-51.34,0,1,162,2.57422,818,0,0
865,63.22,-74.16,0,1,196,1.08301,812,0,0
866,5.35,1,0,1,175,0.682642,854,0,0
867,74.81,-73.3,0,1,205,1.08706,887,0,0
868,0.44,-34.05,0,1,173,1.59816,880,0,0
869,15.11,-3.64,0,1,199,0.319061,884,0,0
870,12.96,-2.4,0,1,195,0.743304,846,0,0
871,41.68,-20.33,0,1,189,3.30389,827,0,0
872,79.88,-62.82,0,1,203,1.81662,874,0,0
873,72.96,-73.6,0,1,204,1.74928,839,0,0
874,80.33,-64.58,0,1,203,3.60802,828,0,0
875,0.11,1.31,0,1,200,1.31469,843,0,0
876,23.79,-55.62,0,1,159,2.09401,882,0,0
877,77.53,-72.32,0,1,201,1.82168,887,0,0
878,-14.8,-9.84,0,1,194,2.30209,835,0,0
879,-11.61,1.76,0,1,189,0.876641,898,0,0
880,1.9,-34.7,0,1,186,2.2265,797,0,0
881,-13.65,-3.38,0,1,195,2.31899,902,0,0
882,25.59,-56.69,0,1,171,4.77514,599,0,0
883,46.86,-68.67,0,1,191,3.80847,643,0,0
884,15.28,-3.37,0,1,199,0.95462,844,0,0
885,74.94,-73.75,0,1,204,0.4684,867,0,0
886,-10.54,-20.37,0,1,180,3.55148,790,0,0
887,75.77,-72.79,0,1,206,2.29751,839,0,0
888,75.38,-73.95,0,1,204,0.864518,867,0,0
889,19.94,-53.16,0,1,155,1.936,808,0,0
890,66.69,-76.17,0,1,191,2.29105,943,0,0
891,-14.55,-13.45,0,1,175,2.16317,831,0,0
892,-13.85,-1.99,0,1,192,1.40431,881,0,0
893,71.32,-74.76,0,1,208,2.43288,826,0,0
894,70.45,-76.06,0,1,202,1.56425,893,0,0
895,80.41,-59.06,0,1,176,2.63059,897,0,0
896,17,-3.87,0,1,198,1.7912,884,0,0
897,80.81,-61.66,0,1,191,1.48678,872,0,0
898,-11.14,2.5,0,1,189,2.38315,859,0,0
899,47.77,-69.89,0,1,188,1.52201,883,0,0
900,-5.17,1.53,0,1,213,2.5046,847,0,0
901,64.84,-38.47,0,1,165,1.31552,850,0,0
902,-15.16,-5.14,0,1,195,4.27121,835,0,0
903,-15.47,-5.18,0,1,193,0.31257,902,0,0
904,26.34,-9.66,0,1,181,3.00042,740,0,0
905,-6.58,2.18,0,1,203,1.55261,900,0,0
906,75.03,-75.6,0,1,197,1.68671,888,0,0
907,-12.96,1.86,0,1,186,1.30231,938,0,0
908,-10.82,3.95,0,1,185,1.48489,898,0,0
909,25.13,-57.47,0,1,159,0.905541,882,0,0
910,-15.75,-8.25,0,1,184,1.18343,926,0,0
911,56.49,-73.3,0,1,200,0.77878,912,0,0
912,57.2,-73.62,0,1,200,2.17113,857,0,0
913,19.5,-4.92,0,1,184,2.20629,863,0,0
914,58.96,-31.68,0,1,162,1.72905,799,0,0
915,69.87,-76.68,0,1,195,0.7931,921,0,0
916,68.97,-76.77,0,1,196,1.64149,894,0,0
917,82.5,-72.25,0,1,183,3.3167,955,0,0
918,-15.96,-5.85,0,1,194,1.06963,902,0,0
919,-16.11,-1.16,0,1,185,1.1967,931,0,0
920,-15.31,-15.27,0,1,161,1.97231,891,0,0
921,69.1,-76.87,0,1,195,0.164014,916,0,0
922,43.88,-68.72,0,1,174,0.466473,925,0,0
923,83.28,-72.62,0,1,181,0.863308,917,0,0
924,-16.12,-4.67,0,1,193,1.06888,902,0,0
925,44.28,-68.96,0,1,175,2.59625,883,0,0
926,-16.93,-8.34,0,1,184,2.60517,878,0,0
927,83.42,-70.85,0,1,180,1.67523,917,0,0
928,-8.89,-24.4,0,1,175,4.03656,814,0,0
929,52.51,-72.83,0,1,184,2.75393,821,0,0
930,34.37,-13.25,0,1,153,4.00671,849,0,0
931,-17,-1.96,0,1,186,2.8493,924,0,0
932,73.26,-77.95,0,1,186,2.25211,952,0,0
933,5.75,2.2,0,1,166,1.26491,866,0,0
934,-6.92,-27.53,0,1,169,3.1241,814,0,0
935,-4.58,3.22,0,1,200,1.08407,936,0,0
936,-3.64,2.68,0,1,204,1.914,900,0,0
937,-17.85,-8.3,0,1,179,0.920869,926,0,0
938,-13.84,2.82,0,1,188,2.46911,879,0,0
939,14.84,-49.16,0,1,156,3.43023,817,0,0
940,1.32,-35.96,0,1,171,1.38708,880,0,0
941,76.94,-51.23,0,1,149,2.35258,864,0,0
942,-16.11,-15.1,0,1,158,0.817863,920,0,0
943,68.61,-77.42,0,1,194,0.736609,921,0,0
944,7.15,2.18,0,1,161,1.40014,933,0,0
945,-3.13,3.38,0,1,198,0.866083,936,0,0
946,54.93,-27.4,0,1,158,0.710283,953,0,0
947,82.53,-60.88,0,1,172,0.580087,954,0,0
948,81.55,-75.96,0,1,191,4.49776,861,0,0
949,73.12,-78.7,0,1,184,0.762955,932,0,0
950,32.23,-11.32,0,1,152,1.4,976,0,0
951,-10.36,5.47,0,1,180,1.58808,908,0,0
952,71.14,-78.71,0,1,186,2.39453,915,0,0
953,54.35,-26.99,0,1,160,0.634113,961,0,0
954,83,-61.22,0,1,172,2.23377,897,0,0
955,82.92,-75.54,0,1,186,1.43293,948,0,0
956,-5.34,-31.55,0,1,146,2.25787,958,0,0
957,-1.53,3.51,0,1,194,1.60527,945,0,0
958,-6.62,-29.69,0,1,148,2.18073,934,0,0
959,56.39,-28.11,0,1,148,1.62348,946,0,0
960,-17.59,-11.32,0,1,168,2.21923,970,0,0
961,53.96,-26.49,0,1,160,2.79458,833,0,0
962,40.71,-17.11,0,1,170,3.36293,871,0,0
963,84.12,-73.64,0,1,178,1.32136,923,0,0
964,78.78,-54.12,0,1,156,3.59651,825,0,0
965,84,-65.24,0,1,179,3.72887,874,0,0
966,12.33,0.66,0,1,169,3.12418,870,0,0
967,40.55,-68.4,0,1,169,2.9176,851,0,0
968,77.68,-78.38,0,1,187,1.84098,971,0,0
969,28.98,-61.79,0,1,148,3.03041,830,0,0
970,-18.44,-9.27,0,1,173,1.13534,937,0,0
971,75.84,-78.44,0,1,187,2.95326,906,0,0
972,-10.94,-24.01,0,1,161,2.08677,928,0,0
973,85.2,-69.79,0,1,171,1.2431,981,0,0
974,-0.54,4,0,1,188,1.10463,957,0,0
975,47.73,-71.49,0,1,173,1.6005,899,0,0
976,31.11,-10.48,0,1,152,2.2706,849,0,0
977,74.46,-79.29,0,1,180,1.46414,949,0,0
978,-19.02,-2.17,0,1,182,2.03089,931,0,0
979,86.59,-71.67,0,1,170,2.23162,1020,0,0
980,84.6,-66.7,0,1,175,1.57848,965,0,0
981,85.62,-68.62,0,1,171,2.17413,980,0,0
982,-5.86,-31.5,0,1,141,0.522398,956,0,0
983,42.29,-69.1,0,1,164,1.63478,922,0,0
984,-14.71,3.35,0,1,183,0.588558,1006,0,0
985,84.83,-64.64,0,1,176,1.02416,965,0,0
986,-5.87,5.52,0,1,180,2.63706,935,0,0
987,8.73,-44.47,0,1,156,3.77955,764,0,0
988,53.72,-25.3,0,1,146,1.21396,961,0,0
989,1.38,-38.15,0,1,147,2.19082,940,0,0
990,12.13,-47.74,0,1,145,3.05949,939,0,0
991,72.68,-80.3,0,1,175,1.6594,949,0,0
992,87.16,-70.58,0,1,161,1.23004,979,0,0
993,-19,-0.81,0,1,180,1.36015,978,0,0
994,47.47,-72.16,0,1,163,0.718684,975,0,0
995,85.98,-75.4,0,1,170,1.39785,1021,0,0
